date,o,h,l,c,v
1998-12-22,12.057015888171332,12.091896358436053,11.82447941973987,11.923307418823242,601000
1998-12-23,12.184911520821707,12.208165168762207,11.964001865386962,12.208165168762207,676600
1998-12-24,12.208163669870641,12.208163669870641,12.11514908952877,12.161656379699707,487400
1998-12-28,12.34768088552586,12.34768088552586,12.126771340492912,12.196532249450684,618600
1998-12-29,12.25466939070379,12.283736443338285,12.091893895950607,12.231415748596191,247600
1998-12-30,12.161659031423904,12.330247995052629,12.120965143651452,12.18491268157959,191200
1998-12-31,12.184905443154989,12.243039534009736,12.033756806932645,12.138398170471191,154400
1999-01-04,12.150026659170786,12.487204432487488,12.126773019631703,12.277921676635742,1301200
1999-01-05,12.30117595669085,12.661607388314117,12.30117595669085,12.591846466064453,590400
1999-01-06,12.905772179231516,12.998786753496248,12.801130783183693,12.963906288146973,1249400
1999-01-07,12.836010890451037,13.033666855249649,12.754623140239845,12.923212051391602,1069200
1999-01-08,13.20806604474249,13.231319682145205,12.830194436948359,12.975529670715332,1065600
1999-01-11,13.34759405384893,13.34759405384893,12.963908858921217,13.10343074798584,995800
1999-01-12,13.208066301045763,13.231319938899716,12.748806953430176,12.748806953430176,972000
1999-01-13,11.905871314723996,13.080180887758296,11.905871314723996,12.743002891540527,1096600
1999-01-14,12.77788161261009,12.882523045288425,12.48721096628138,12.568598747253418,732600
1999-01-15,12.649985094918716,12.946469120580874,12.591850972239861,12.940655708312988,1307800
1999-01-19,13.254580959464175,13.39410286430064,13.02785786410492,13.388289451599121,874600
1999-01-20,13.71964922460139,13.946372241448618,13.487112797065775,13.510366439819336,2264400
1999-01-21,13.487105150526066,13.51035878009594,13.068539818268361,13.161554336547852,2985800
1999-01-22,12.92902660369873,13.173189875890884,12.795318145117314,12.92902660369873,2582000
1999-01-25,13.091799900798318,13.161560823893158,12.870890310997991,13.155747413635254,1893200
1999-01-26,13.301083573671145,13.696395498063469,13.301083573671145,13.684768676757812,1427800
1999-01-27,13.859175086021423,13.946376271545887,13.394102096557617,13.394102096557617,2733800
1999-01-28,13.673143840285967,13.870799831174455,13.620823136815485,13.864986419677734,1807200
1999-01-29,13.905676405094871,14.080078701145393,13.742900928781053,14.068451881408691,1867200
1999-02-01,14.196346317609414,14.277734052436003,13.975436751651529,14.080078125,1826000
1999-02-02,14.138215021344104,14.138215021344104,13.626634872545468,13.841731071472168,2518400
1999-02-03,13.789411646609906,14.161469970970376,13.69639706551979,13.940560340881348,2668200
1999-02-04,14.045196664971597,14.045196664971597,13.347587559095524,13.463855743408203,3891800
1999-02-05,13.394099574806415,13.47548733263944,12.929026672903415,13.138309478759766,3664800
1999-02-08,13.301085436416773,13.58012918683111,13.068548977738159,13.359219551086426,2629200
1999-02-09,13.394108316172725,13.40573514630829,12.766259488852128,12.836020469665527,4171000
1999-02-10,12.894146136242709,13.173189875890884,12.742997443933282,12.92902660369873,2803600
1999-02-11,13.161561628577008,13.498739444150093,13.033666595083767,13.475485801696777,5333400
1999-02-12,13.161565374492634,13.312714093457656,12.870894761098363,12.940655708312988,5834800
1999-02-16,13.301085344720834,13.324338990428387,12.836012430569754,12.882519721984863,3452800
1999-02-17,12.55696600493962,13.01041199956244,12.487205082689956,12.591846466064453,5567000
1999-02-18,12.766252974833337,12.801133447442172,12.40582142454205,12.661611557006836,4151200
1999-02-19,12.882514401714404,12.975528946131115,12.708112130933072,12.777873039245605,3347200
1999-02-22,12.870890837771613,13.266202751488175,12.777876269838304,13.231322288513184,4736000
1999-02-23,13.394100563069166,13.568502914150796,13.23132503539298,13.40572738647461,4131000
1999-02-24,13.53362289483158,13.556876542417202,13.033669471740723,13.033669471740723,5001000
