date,o,h,l,c,v
1998-12-22,16.5701,16.7370,16.5701,16.7161,5700
1998-12-23,16.8205,17.0918,16.8205,17.0918,18100
1998-12-24,17.1127,17.1961,17.0396,17.1961,4900
1998-12-28,17.1440,17.1961,16.9457,16.9457,15500
1998-12-29,16.9457,17.3214,16.9457,17.3214,5300
1998-12-30,17.3631,17.3840,17.1753,17.1753,17300
1998-12-31,17.2379,17.3631,17.1961,17.3631,6600
1999-01-04,17.5300,17.6135,17.2170,17.3214,249200
1999-01-05,17.3631,17.5926,17.3631,17.5926,4400
1999-01-06,17.7179,17.8848,17.6761,17.8848,38500
1999-01-07,17.7179,17.8222,17.5927,17.8013,15900
1999-01-08,17.8431,18.0205,17.8431,18.0205,24400
1999-01-11,18.0100,18.1979,17.9057,18.0622,7700
1999-01-12,18.1144,18.1979,17.9683,17.9892,270700
1999-01-13,17.2170,17.9474,17.2170,17.8222,7100
1999-01-14,17.8848,17.9370,17.6135,17.6761,12200
1999-01-15,17.7387,17.9683,17.7387,17.9161,7700
1999-01-19,18.2187,18.4691,18.1144,18.4274,22700
1999-01-20,18.5318,18.7822,18.4274,18.5318,25800
1999-01-21,18.4900,18.4900,17.8431,17.8848,23200
1999-01-22,17.7596,17.9474,17.6344,17.8118,67100
1999-01-25,17.8222,17.9683,17.8222,17.9579,495300
1999-01-26,17.9892,18.0518,17.8118,18.0413,187400
1999-01-27,18.0935,18.0935,17.8640,17.8640,6800
1999-01-28,18.0309,18.2605,18.0309,18.1978,25800
1999-01-29,18.2187,18.2187,17.9683,18.1978,13800
1999-02-01,18.2813,18.3439,18.1353,18.3022,34000
1999-02-02,18.0100,18.0622,17.7805,18.0309,141700
1999-02-03,17.9892,18.3752,17.9892,18.3752,38900
1999-02-04,18.2605,18.3231,18.1144,18.2396,7400
1999-02-05,18.2396,18.2396,17.9057,18.0309,16900
1999-02-08,18.1144,18.1144,17.9474,18.0205,6500
1999-02-09,18.0726,18.0935,17.6970,17.6970,220800
1999-02-10,17.5718,17.7387,17.4883,17.7387,17800
1999-02-11,17.6761,18.2187,17.6135,18.2187,5300
1999-02-12,18.1144,18.1144,17.8431,17.9474,8400
1999-02-16,18.0309,18.2396,18.0309,18.1144,18500
1999-02-17,18.0726,18.1979,17.9057,17.9266,12900
1999-02-18,17.9892,18.1665,17.8744,18.1561,11500
1999-02-19,18.1561,18.2813,18.1561,18.2083,13900
1999-02-22,18.2813,18.6048,18.2396,18.5944,17800
1999-02-23,18.6361,18.6361,18.3648,18.5631,15000
1999-02-24,18.6152,18.6883,18.3439,18.3439,28000
1999-02-25,18.2605,18.2605,17.9474,18.1666,98900
1999-02-26,18.2396,18.2709,17.9579,18.2187,10800
1999-03-01,18.1770,18.1978,17.9683,18.1874,8800
1999-03-02,18.3022,18.4587,18.0622,18.1770,11500
