date,o,h,l,c,v
2007-04-11,31.5466,31.5587,31.5466,31.5466,1900
2007-04-12,31.5678,31.5678,31.5466,31.5678,6100
2007-04-13,31.5587,31.5889,31.5103,31.5103,3400
2007-04-16,31.5224,31.5224,31.4861,31.4982,7600
2007-04-17,31.4861,31.5617,31.4831,31.4831,28100
2007-04-18,31.4982,31.5224,31.4861,31.4922,6300
2007-04-19,31.5013,31.6131,31.4589,31.6010,47500
2007-04-20,31.6040,31.6040,31.5768,31.5829,4900
2007-04-23,31.6192,31.6403,31.5768,31.6010,1700
2007-04-24,31.6192,31.8368,31.5678,31.8187,398500
2007-04-25,31.8278,31.8671,31.8278,31.8671,16300
2007-04-26,31.8731,31.9245,31.8308,31.9245,48200
2007-04-27,31.8973,31.9245,31.8973,31.9245,8300
2007-04-30,31.9124,31.9336,31.8429,31.9275,15500
2007-05-01,31.9133,31.9618,31.9133,31.9315,8600
2007-05-02,31.9375,31.9496,31.8920,31.9193,4700
2007-05-03,31.9436,31.9769,31.8920,31.9224,17200
2007-05-04,31.9375,31.9648,31.8951,31.9618,4600
2007-05-07,31.9284,31.9588,31.9224,31.9588,4200
2007-05-08,31.9951,31.9981,31.9678,31.9830,16100
2007-05-09,32.0103,32.0133,31.8799,31.8981,9400
2007-05-10,32.0436,32.0770,31.9860,32.0133,17400
2007-05-11,32.0255,32.0679,32.0012,32.0315,12200
2007-05-14,32.0406,32.0436,31.9981,32.0285,11600
2007-05-15,32.0436,32.1134,32.0042,32.0042,39400
2007-05-16,32.0830,32.0921,32.0800,32.0891,78100
2007-05-17,32.1012,32.1134,32.0406,32.0800,14500
2007-05-18,32.1194,32.1194,32.0891,32.0891,5200
2007-05-21,32.1164,32.1224,32.0891,32.1194,14600
2007-05-22,32.1588,32.1619,32.0527,32.1224,10200
2007-05-23,32.1103,32.1679,32.0436,32.0982,22500
2007-05-24,32.1467,32.1467,32.0891,32.1073,17100
2007-05-25,32.1255,32.2771,32.0739,32.1528,7400
2007-05-29,32.0436,32.0497,32.0073,32.0254,4900
2007-05-30,32.0951,32.1164,32.0588,32.0982,4300
2007-05-31,32.1012,32.1012,32.0284,32.0466,6200
2007-06-01,32.0424,32.0485,31.9936,32.0424,13500
2007-06-04,32.0698,32.0759,32.0150,32.0698,21800
2007-06-05,32.0729,32.0729,32.0241,32.0241,4500
2007-06-06,32.0088,32.0271,31.9723,31.9845,74600
2007-06-07,31.9296,31.9296,31.7650,31.8351,12100
2007-06-08,31.7681,31.7864,31.6797,31.7498,17800
2007-06-11,31.6735,31.7254,31.5821,31.6827,2900
2007-06-12,31.6339,31.6369,31.4205,31.5211,67300
2007-06-13,31.5912,31.6461,31.3595,31.5760,24600
2007-06-14,31.5028,31.6004,31.4480,31.6004,18200
2007-06-15,31.5516,31.6064,31.5516,31.5942,13500
2007-06-18,31.6766,31.6766,31.5211,31.6125,14600
2007-06-19,31.6552,31.6552,31.5089,31.6522,19600
2007-06-20,31.6552,31.6552,31.3717,31.3717,16900
2007-06-21,31.3992,31.5302,31.3992,31.4296,13900
2007-06-22,31.4662,31.5089,31.3504,31.4906,27800
2007-06-25,31.4906,31.5028,31.2925,31.3077,29000
2007-06-26,31.3809,31.4571,31.3077,31.3992,43600
2007-06-27,31.3351,31.3382,31.2406,31.2894,6800
2007-06-28,31.2620,31.2894,31.0730,31.1248,9500
2007-06-29,31.1248,31.2467,31.0364,31.0364,14600
2007-07-02,31.1876,31.3624,31.0956,31.2796,19600
2007-07-03,31.2489,31.2489,31.1569,31.2213,11700
2007-07-05,31.2336,31.2367,30.9668,31.1079,14600
2007-07-06,31.1048,31.2152,31.0067,31.1416,8200
2007-07-09,31.1048,31.2735,31.0925,31.2367,8400
2007-07-10,31.1201,31.2029,30.9729,31.1539,19700
2007-07-11,31.1630,31.1661,30.8380,30.9208,17200
2007-07-12,30.9729,31.0128,30.8840,31.0128,8300
2007-07-13,31.0649,31.1447,30.9729,31.1416,5200
2007-07-16,31.0864,31.2213,31.0527,31.1539,17100
2007-07-17,31.1876,31.1906,31.0404,31.1906,10600
2007-07-18,31.1784,31.1784,30.9116,30.9576,15600
2007-07-19,30.9821,30.9913,30.9821,30.9913,6400
2007-07-20,30.9668,31.0711,30.8472,30.9116,18600
2007-07-23,30.8809,30.8840,30.8196,30.8441,9000
2007-07-24,30.8196,30.8227,30.6233,30.6663,44900
2007-07-25,30.6356,30.6356,30.2615,30.3749,28100
2007-07-26,30.2063,30.5129,29.5592,29.9456,43200
2007-07-27,29.7463,29.7463,29.2832,29.4458,44600
2007-07-30,29.7432,29.7524,29.5469,29.7309,24600
