date,o,h,l,c,v
2003-04-14,7.186550812775927,7.236706256866455,7.186550812775927,7.236706256866455,93600
2003-04-15,7.281126442859032,7.344179256177658,7.281126442859032,7.322683811187744,421200
2003-04-16,7.401502086629338,7.437326609249331,7.401502086629338,7.407233715057373,9000
2003-04-17,7.4480733921687445,7.462403075814826,7.435176000407634,7.460253715515137,17100
2003-04-21,7.468852887639088,7.469569341179365,7.451657387690856,7.457388401031494,72900
2003-04-22,7.456669059284769,7.482463836669922,7.4337413249133855,7.482463836669922,19800
2003-04-23,7.487481281048392,7.517574787139893,7.462403564299318,7.517574787139893,31500
2003-04-24,7.458822203165838,7.458822203165838,7.351346173328101,7.369259357452393,90000
2003-04-25,7.2660809386572405,7.2660809386572405,7.236703889452102,7.247451305389404,102600
2003-04-28,7.266080230584248,7.367106914520263,7.26536377725701,7.367106914520264,91800
2003-04-29,7.481030604980681,7.580624983953191,7.481030604980681,7.577042102813721,76500
2003-04-30,7.559132365915569,7.565580447409051,7.536204623975655,7.5555500984191895,228600
2003-05-01,7.534054718323237,7.564147610516359,7.523307300752947,7.526173114776611,234900
2003-05-02,7.550536041032516,7.64153242111206,7.550536041032516,7.6415324211120605,67500
2003-05-05,7.67018871727251,7.725359312682139,7.67018871727251,7.723927021026611,47700
2003-05-06,7.72392830580776,7.77265021447417,7.716763156449953,7.763335704803467,109800
2003-05-07,7.731095468572772,7.750441562910513,7.724647385441893,7.749008655548096,313200
2003-05-08,7.702434513807103,7.706733850682038,7.673774522906997,7.680939674377441,417600
2003-05-09,7.6916831196002535,7.7769472027579925,7.6916831196002535,7.771214962005615,63000
2003-05-12,7.806325059565993,7.879408836364745,7.802742792802954,7.879408836364746,752400
2003-05-13,7.851461705985784,7.851461705985784,7.813486620825217,7.834981441497803,276300
2003-05-14,7.834985399061716,7.834985399061716,7.780531251869865,7.7955780029296875,206100
2003-05-15,7.811341285705566,7.811341285705566,7.791995812615288,7.811341285705566,337500
2003-05-16,7.831401732949649,7.845732028063605,7.795576610146096,7.817071437835693,256500
2003-05-19,7.766916666846616,7.766916666846616,7.602120719235151,7.6307806968688965,128700
2003-05-20,7.6486925185911,7.678069561676787,7.6271976911940245,7.668755054473877,53100
2003-05-21,7.65513997519475,7.677351867229968,7.615016139878682,7.675201892852783,45900
2003-05-22,7.677351779361123,7.74470329284668,7.677351779361123,7.74470329284668,84600
2003-05-23,7.799161536485817,7.842868275010924,7.799161536485817,7.824239253997803,74700
2003-05-27,7.8428665624968845,8.109406886422263,7.8428665624968845,8.104391098022461,864000
2003-05-28,8.104390990916247,8.150964147645704,8.104390990916247,8.13949966430664,396000
2003-05-29,8.132336298929209,8.166728526523869,8.118006614085793,8.150249481201172,306900
2003-05-30,8.168160274885604,8.244826316833496,8.151680618159704,8.244826316833496,368100
2003-06-02,8.268468851570715,8.397439651226199,8.268468851570715,8.30429458618164,587700
2003-06-03,8.31146228551709,8.31146228551709,8.17317632190886,8.241244316101074,244800
2003-06-04,8.239811781292987,8.348004246467507,8.239811781292987,8.34728717803955,241200
2003-06-05,8.377380338148884,8.377380338148884,8.301430741114796,8.35588550567627,509400
2003-06-06,8.401025438215335,8.519248865873394,8.400308984773414,8.433984756469727,608400
2003-06-09,8.444733754253862,8.444733754253862,8.33510837033773,8.361618995666504,208800
2003-06-10,8.364482765388923,8.44759750366211,8.364482765388923,8.44759750366211,233100
2003-06-11,8.444014090590056,8.461210199841641,8.383111254905806,8.454761505126953,294300
2003-06-12,8.469092825493153,8.518531799316406,8.4626441299985,8.518531799316406,402300
2003-06-13,8.498465137876684,8.5228263845156,8.492016445976153,8.515661239624023,694800
2003-06-16,8.540744204455004,8.608096366814394,8.52999740219028,8.607379913330078,163800
2003-06-17,8.69550912147216,8.79152126698648,8.69550912147216,8.784356117248535,352800
