date,o,h,l,c,v
1998-12-22,11.230793227407272,11.230793227407272,11.111077948811127,11.163453102111816,55887
1998-12-23,11.118565938298133,11.328067779541016,11.118565938298133,11.328067779541016,78784
1998-12-24,11.328061096144742,11.40288257598877,11.290649794052532,11.40288257598877,43824
1998-12-28,11.395401071970252,11.395401071970252,11.223310641603776,11.253240585327148,51948
1998-12-29,11.26820295234402,11.372954368591309,11.133522720646129,11.372954368591309,100819
1998-12-30,11.313102800138855,11.387925448467554,11.25324625555337,11.328067779541016,154614
1998-12-31,11.32806189899518,11.343025746288358,11.223310470581056,11.223310470581056,65366
1999-01-04,11.088631347580574,11.410365869958834,11.088631347580574,11.223310470581056,250632
1999-01-05,11.178423607224673,11.343031634602124,11.178423607224673,11.328067779541016,47763
1999-01-06,11.537565958195836,11.702175057659357,11.462744457960197,11.687210083007812,129871
1999-01-07,11.567490241599032,11.866778373718262,11.53756142838711,11.866778373718262,89986
1999-01-08,12.001459555111614,12.001459555111614,11.814404176493014,11.941600799560549,173694
1999-01-11,11.956562519515852,11.956562519515852,11.649791961861784,11.762025833129885,62904
1999-01-12,11.702173196906324,11.702173196906324,11.432812690734863,11.432812690734863,117437
1999-01-13,10.879133952975918,11.432816761724249,10.879133952975918,11.283172607421877,359206
1999-01-14,11.253241604031178,11.335545583699592,10.89409461458414,10.998846054077148,59950
1999-01-15,11.148491876530546,11.31309986114502,11.096116710911463,11.31309986114502,96757
1999-01-19,11.492670016049752,11.492670016049752,11.103595364072232,11.253240585327148,54903
1999-01-20,11.372958762055216,11.515120409278676,11.268207305341614,11.33554744720459,76445
1999-01-21,11.23827633141669,11.290651487597575,11.103596073419483,11.133524894714355,438482
1999-01-22,11.073669180978635,11.13352683399462,10.99884767687904,11.05870532989502,109928
1999-01-25,11.118561130565537,11.163453800678052,10.983880871546852,11.148489952087402,169632
1999-01-26,11.193378051438785,11.215825501669302,11.073662814236448,11.155966758728027,118053
1999-01-27,11.223310945453628,11.223310945453628,11.013809204101562,11.013809204101562,56872
1999-01-28,10.98388120518758,11.193382962204364,10.98388120518758,11.17841911315918,47270
1999-01-29,11.24576473090983,11.432819119101582,11.088638055408548,11.417855262756348,72998
1999-02-01,11.46274214633613,11.46274214633613,11.223310470581056,11.223310470581056,59827
1999-02-02,11.133523597776744,11.193381233393708,10.99136199427156,11.103594779968262,107220
1999-02-03,11.043742826223008,11.268209637442292,10.961438815990372,11.185904502868652,69675
1999-02-04,11.103597533288143,11.1634551837478,10.92402458190918,10.92402458190918,48625
1999-02-05,10.901577230283864,10.953952388480278,10.759415604747629,10.834237098693848,103035
1999-02-08,10.909060337992925,10.924024187897764,10.729487393090857,10.804308891296388,137749
1999-02-09,10.804304281823176,10.8342330932049,10.57983875863033,10.65466022491455,264050
1999-02-10,10.684591976244771,10.744449615478516,10.564876697777285,10.744449615478516,31883
1999-02-11,10.789344421556578,11.193382962204364,10.789344421556578,11.17841911315918,81000
1999-02-12,11.118560636947851,11.178418277334158,10.894093923328954,11.013809204101562,106974
1999-02-16,11.126043954990134,11.253241731406904,11.103596494911455,11.17841911315918,463102
1999-02-17,11.223310470581056,11.447777174702482,11.1185601665074,11.223310470581056,501140
1999-02-18,11.2831711566774,11.402886464726793,11.193384675640358,11.33554744720459,69428
1999-02-19,11.417847029597048,11.582456076745544,11.3505069137481,11.372954368591309,76322
1999-02-22,11.462748275636413,11.784482970050949,11.462748275636413,11.702178955078123,89617
1999-02-23,11.78448191642322,11.896714756291734,11.687212930511386,11.851820945739746,121623
1999-02-24,11.896716081380736,11.911681061345227,11.41785471197447,11.462748527526855,251986
1999-02-25,11.298130131592515,11.447774187173998,11.148486076011034,11.387916564941406,173448
1999-02-26,11.387918033930696,11.627348553746508,11.335542888806064,11.597419738769531,116822
1999-03-01,11.552529570926918,11.724620013087884,11.50763577660548,11.642314910888672,211486
1999-03-02,11.732101545028916,11.836852983734984,11.597422408796062,11.672245025634766,91463
1999-03-03,11.732098448238666,11.747063417392503,11.500150421076444,11.56000804901123,57365
1999-03-04,11.597421433341156,11.85181583564645,11.597421433341156,11.821887016296388,50348
1999-03-05,12.270818731386946,12.270818731386946,11.956566705111213,12.121175765991213,498432
1999-03-08,12.121175733183737,12.151104551049963,11.979013005063836,12.03887176513672,133564
1999-03-09,12.061315365478505,12.248371857635515,11.971530048187583,12.136137962341309,105374
1999-03-10,12.248376243424184,12.368091541799028,12.151107282409452,12.36060905456543,91217
1999-03-11,12.390534744988466,12.55514267644616,12.300748293918708,12.42046356201172,210993
1999-03-12,12.465353660437689,12.540176249770116,12.34563841697793,12.442907333374023,183911
1999-03-15,12.450393065481906,12.540179521502004,12.375570456628264,12.480321884155272,82969
1999-03-16,12.600039938863429,12.600039938863429,12.300751686096191,12.300751686096191,188466
1999-03-17,12.2408919843963,12.2408919843963,12.076282910786706,12.195998191833496,161261
1999-03-18,12.106211088567973,12.480321884155272,12.106211088567973,12.480321884155272,199422
1999-03-19,12.513452093846428,12.513452093846428,12.228372988089893,12.243377685546877,244723
1999-03-22,12.213368517161436,12.318396882313444,12.168355555435545,12.273385047912598,427280
1999-03-23,12.108342374291832,12.15335534846995,11.823264338023398,11.853271484375,288793
1999-03-24,11.883280499456552,11.943298177880363,11.76324739725978,11.823265075683594,144396
1999-03-25,12.24337858159709,12.24337858159709,11.97330302620652,12.09333610534668,77184
1999-03-26,12.010817695675271,12.093340183581876,11.93579755957625,11.988311767578123,65120
1999-03-29,12.1683532498006,12.303389854741727,12.138344990110925,12.258378028869627,75583
1999-03-30,12.1683531768274,12.19836143633712,12.055822485497169,12.115839004516602,141565
