date,o,h,l,c,v
2003-05-01,17.6662,17.9024,17.6085,17.8377,157200
2003-05-02,17.8184,18.1700,17.8184,18.1700,61200
2003-05-05,18.2050,18.2872,18.1455,18.2085,140000
2003-05-06,18.2260,18.4376,18.2260,18.3536,30000
2003-05-07,18.2434,18.4131,18.1910,18.2819,20800
2003-05-08,18.1140,18.2050,18.0773,18.0843,92800
2003-05-09,18.2260,18.3816,18.1455,18.3397,28800
2003-05-12,18.3659,18.6947,18.3396,18.6807,36800
2003-05-13,18.6283,18.7245,18.5793,18.6370,16800
2003-05-14,18.6667,18.6807,18.5933,18.6807,35600
2003-05-15,18.8207,18.8749,18.7210,18.8749,41600
2003-05-16,18.8329,18.9081,18.7105,18.9081,44800
2003-05-19,18.8294,18.8294,18.4166,18.4166,38800
2003-05-20,18.5146,18.5373,18.2487,18.3939,224400
2003-05-21,18.3484,18.4673,18.2697,18.4673,617600
2003-05-22,18.5146,18.7577,18.5146,18.7297,17200
2003-05-23,18.6982,18.8416,18.6772,18.8346,124800
2003-05-27,18.7857,19.2422,18.7857,19.2405,28800
2003-05-28,19.2894,19.3646,19.2020,19.2912,136000
2003-05-29,19.3332,19.4661,19.1845,19.2230,92000
2003-05-30,19.3629,19.5990,19.3594,19.5990,19600
2003-06-02,19.7827,19.9296,19.7075,19.7075,49200
2003-06-03,19.6690,19.7564,19.6130,19.7005,129200
2003-06-04,19.7040,20.1203,19.7040,20.1133,144400
2003-06-05,19.9908,20.2549,19.9908,20.2549,31200
2003-06-06,20.4561,20.6712,20.1500,20.1500,57200
2003-06-09,20.0101,20.0381,19.7914,19.8229,104000
2003-06-10,19.9751,19.9926,19.8474,19.9663,70400
2003-06-11,19.9401,20.3092,19.9401,20.3092,88800
2003-06-12,20.4386,20.4386,20.2567,20.3931,54400
2003-06-13,20.3861,20.3861,20.0206,20.0800,155600
2003-06-16,20.2025,20.4858,20.1640,20.4858,63200
2003-06-17,20.5436,20.5436,20.3949,20.5226,34800
2003-06-18,20.4299,20.5436,20.3512,20.4264,29200
2003-06-19,20.4823,20.5261,20.1535,20.1605,62400
2003-06-20,20.2550,20.3774,20.1343,20.1413,78000
2003-06-23,19.8964,19.8964,19.7652,19.8579,32000
2003-06-24,19.8002,19.8701,19.6690,19.8002,109200
2003-06-25,19.8614,19.9541,19.6952,19.6952,36800
2003-06-26,19.6865,19.8964,19.6725,19.8649,70000
2003-06-27,19.9419,19.9488,19.7477,19.7547,22400
2003-06-30,19.9139,19.9139,19.7040,19.7687,53600
2003-07-01,19.7040,19.8526,19.4626,19.8352,62400
2003-07-02,19.8527,20.0870,19.8527,20.0870,117600
2003-07-03,19.9908,20.1220,19.8666,19.9768,25200
2003-07-07,20.2025,20.3564,20.2025,20.3127,47600
2003-07-08,20.3249,20.5016,20.2637,20.5016,48800
2003-07-09,20.4211,20.5541,20.3809,20.5138,21600
2003-07-10,20.3337,20.3337,20.0416,20.1308,24800
2003-07-11,20.2287,20.3162,20.1990,20.2532,17200
2003-07-14,20.4858,20.6065,20.4666,20.5488,28800
2003-07-15,20.5086,20.5086,20.2672,20.2899,98000
2003-07-16,20.3511,20.3511,20.0485,20.1133,27200
2003-07-17,20.0398,20.0398,19.8177,19.8177,14800
2003-07-18,19.8614,20.1133,19.8614,20.0870,22800
2003-07-21,19.8754,19.8754,19.8177,19.8247,70800
2003-07-22,19.8177,20.0800,19.8177,20.0730,26800
2003-07-23,20.0975,20.0975,19.9086,19.9086,22400
2003-07-24,20.2287,20.2952,19.9926,19.9926,16400
2003-07-25,20.0888,20.2987,20.0730,20.2987,10000
2003-07-28,20.3949,20.3949,20.3127,20.3389,15200
2003-07-29,20.3494,20.3494,20.0905,20.1850,14800
2003-07-30,20.1692,20.2497,20.1430,20.1430,24800
2003-07-31,20.2287,20.4928,20.2287,20.2340,126000
2003-08-01,20.0748,20.1255,20.0241,20.1045,48000
2003-08-04,20.0783,20.1185,19.8177,20.0695,39600
2003-08-05,20.0538,20.0538,19.7057,19.7057,42400
2003-08-06,19.6690,19.8456,19.6218,19.7564,24800
2003-08-07,19.7302,19.8492,19.7285,19.8247,25600
2003-08-08,19.9104,19.9279,19.8387,19.8981,62800
2003-08-11,19.9821,20.0503,19.8491,19.9786,16400
2003-08-12,19.9786,20.1832,19.9786,20.1692,64400
2003-08-13,20.2812,20.2812,20.1238,20.1325,48400
2003-08-14,20.2270,20.3599,20.1937,20.3442,34400
2003-08-15,20.3879,20.3879,20.3879,20.3879,4400
2003-08-18,20.4299,20.6223,20.4299,20.6223,74800
2003-08-19,20.6747,20.7517,20.5873,20.7517,67200
2003-08-20,20.6572,20.8129,20.6398,20.7604,50800
2003-08-21,20.8724,20.9948,20.8059,20.9319,121200
2003-08-22,21.0945,21.0980,20.7010,20.7010,108400
2003-08-25,20.6747,20.6747,20.5890,20.6607,42400
2003-08-26,20.6398,20.7395,20.4334,20.7395,18000
2003-08-27,20.6922,20.8059,20.6922,20.8059,14400
2003-08-28,20.8497,20.9843,20.7045,20.9843,9200
2003-08-29,20.8671,21.1540,20.8671,21.1068,125200
2003-09-02,21.2432,21.4304,21.1138,21.4164,55600
2003-09-03,21.4269,21.5580,21.4269,21.4706,279600
2003-09-04,21.4618,21.5108,21.3884,21.4881,18800
2003-09-05,21.3849,21.5161,21.3219,21.4024,37600
2003-09-08,21.4409,21.5878,21.4409,21.5755,34400
2003-09-09,21.5406,21.5406,21.3657,21.3884,35600
2003-09-10,21.2240,21.2467,20.9948,21.0071,160000
2003-09-11,21.1208,21.2170,21.0351,21.1523,106800
2003-09-12,21.1085,21.2397,20.9668,21.2117,293600
2003-09-15,21.2432,21.2432,20.9371,21.1523,420800
2003-09-16,21.2450,21.4531,21.2222,21.4531,65600
2003-09-17,21.4618,21.4968,21.4006,21.4094,76000
2003-09-18,21.4181,21.6822,21.3849,21.6630,99200
2003-09-19,21.6220,21.6836,21.5552,21.6590,77200
2003-09-22,21.3584,21.4252,21.3056,21.3654,30800
