date,o,h,l,c,v
2015-10-08,20.7232,20.8613,20.7232,20.8613,2000
2015-10-09,20.8544,20.8544,20.7577,20.8268,4300
2015-10-12,21.0063,21.0063,20.9028,20.9580,2300
2015-10-13,20.8268,20.8268,20.8268,20.8268,500
2015-10-14,20.8268,20.8268,20.8268,20.8268,0
2015-10-15,20.7370,20.7647,20.7370,20.7647,2500
2015-10-16,21.1279,21.1721,21.1279,21.1596,400
2015-10-19,21.1997,21.4138,21.1997,21.4069,2000
2015-10-20,21.6554,21.6554,21.3999,21.4276,3200
2015-10-21,21.4448,21.4448,21.4448,21.4448,400
2015-10-22,21.5311,21.7266,21.5291,21.7162,2200
2015-10-23,21.4434,21.4552,21.3654,21.4552,3500
2015-10-26,21.4262,21.4897,21.4262,21.4828,600
2015-10-27,21.4483,21.4897,21.4069,21.4883,3400
2015-10-28,21.5726,21.6347,21.4103,21.4103,3200
2015-10-29,21.4276,21.5077,21.4138,21.5077,3900
2015-10-30,21.3723,21.3723,21.3723,21.3723,200
2015-11-02,21.3723,21.3723,21.3723,21.3723,100
2015-11-03,21.8212,21.8212,21.6278,21.6485,500
2015-11-04,21.7659,21.7659,21.5588,21.5588,1900
2015-11-05,21.6002,21.6002,21.3723,21.4759,23800
2015-11-06,20.9787,20.9787,20.6818,20.6818,9000
2015-11-09,20.7577,20.7881,20.4401,20.5160,45500
2015-11-10,20.7923,20.7923,20.6127,20.7370,27200
2015-11-11,20.7888,20.8958,20.7094,20.8088,27100
2015-11-12,20.6196,20.7715,20.6196,20.6818,63900
2015-11-13,20.5920,20.6265,20.4097,20.4125,47700
2015-11-16,20.3918,20.4539,20.3918,20.3918,4200
2015-11-17,20.7163,20.8406,20.6680,20.7094,25700
2015-11-18,20.4677,20.9545,18.4375,20.9545,28600
2015-11-19,20.9994,21.0961,20.9994,21.0685,3500
2015-11-20,21.2066,21.2480,21.2066,21.2411,600
2015-11-23,21.3861,21.4151,21.3516,21.3516,2400
2015-11-24,21.4207,21.4207,21.0271,21.0271,2500
2015-11-25,21.0271,21.0271,21.0271,21.0271,0
2015-11-27,21.1859,21.1859,21.1859,21.1859,0
2015-11-30,21.4068,21.4068,21.2149,21.2342,1600
2015-12-01,21.3930,21.5857,21.3930,21.5857,5600
2015-12-02,21.4828,21.5588,21.1444,21.1444,4400
2015-12-03,20.9718,20.9718,20.7232,20.7232,800
2015-12-04,20.9304,21.2895,20.9304,21.1444,4400
2015-12-07,21.1444,21.1444,21.1444,21.1444,0
2015-12-08,20.9097,21.2411,20.6611,21.2135,4600
2015-12-09,21.0685,21.0961,21.0685,21.0961,600
2015-12-10,20.9235,20.9235,20.9235,20.9235,700
2015-12-11,20.8406,20.8406,20.8116,20.8116,300
2015-12-14,20.7854,20.9028,20.7785,20.8758,600
2015-12-15,21.2156,21.2618,21.1168,21.1168,4100
2015-12-16,21.3102,21.4966,21.3102,21.4966,1600
2015-12-17,21.7245,21.7245,21.4469,21.4690,2400
2015-12-18,21.3384,21.3573,21.1897,21.1897,1400
2015-12-21,21.2637,21.2637,21.2246,21.2246,500
2015-12-22,21.4201,21.4201,21.4201,21.4201,200
2015-12-23,21.4690,21.6296,21.4690,21.6296,4500
2015-12-24,21.5430,21.6505,21.5430,21.6505,300
2015-12-28,21.6645,21.6645,21.5877,21.5926,2100
2015-12-29,21.8181,21.9857,21.8181,21.9507,3500
2015-12-30,22.0415,22.0555,21.9507,21.9507,2000
2015-12-31,21.8670,21.9158,21.7720,21.7720,36800
2016-01-04,21.6296,21.6296,21.1974,21.2665,1900
2016-01-05,21.5947,21.9109,21.5947,21.9109,1500
2016-01-06,21.5179,21.7727,21.5179,21.6994,3700
2016-01-07,21.4488,21.4690,21.2993,21.3014,1500
2016-01-08,21.3014,21.3077,21.0012,21.0222,4000
2016-01-11,21.1478,21.1478,21.1478,21.1478,500
2016-01-12,20.9733,21.0222,20.9174,20.9174,2300
2016-01-13,21.1129,21.1478,20.7010,20.7010,3300
2016-01-14,20.8253,20.8253,20.5963,20.7708,3700
2016-01-15,20.3491,20.4566,20.3491,20.4217,1400
2016-01-19,20.6033,20.6033,20.4950,20.5614,4700
2016-01-20,20.0098,20.1704,19.6328,20.0098,4600
2016-01-21,20.1634,20.1634,20.1634,20.1634,100
2016-01-22,20.5718,20.5823,20.5663,20.5823,300
2016-01-25,20.5823,20.5823,20.5823,20.5823,0
2016-01-26,20.6591,20.8448,20.6591,20.7652,500
2016-01-27,20.5823,20.5823,20.5823,20.5823,900
2016-01-28,20.5823,20.5893,20.3589,20.3589,1700
2016-01-29,20.2542,20.3868,20.2542,20.3798,600
2016-02-01,20.6710,20.8127,20.6710,20.8127,700
2016-02-02,20.7219,20.7219,20.5474,20.5474,1100
2016-02-03,20.7219,20.7219,20.2800,20.5683,3800
2016-02-04,20.5572,20.6975,20.5572,20.6919,1500
2016-02-05,20.3938,20.3938,20.3156,20.3156,200
2016-02-08,19.6188,19.6188,19.2390,19.2390,700
2016-02-09,19.1441,19.2348,18.9004,19.0882,1400
2016-02-10,19.4932,19.4932,19.4932,19.4932,300
2016-02-11,19.0603,19.0603,19.0044,19.0044,800
2016-02-12,19.0044,19.2055,19.0044,19.1929,1800
2016-02-16,19.1929,19.1929,19.1929,19.1929,100
2016-02-17,19.8283,19.8632,19.7780,19.7934,2600
2016-02-18,19.8848,20.0377,19.8848,20.0377,3900
2016-02-19,20.0098,20.0098,20.0098,20.0098,200
2016-02-22,20.3170,20.3554,20.2996,20.3170,800
2016-02-23,20.2123,20.2123,20.2123,20.2123,300
2016-02-24,20.1906,20.2290,20.1844,20.2290,800
2016-02-25,20.3589,20.3589,20.3589,20.3589,100
2016-02-26,20.5963,20.5998,20.5055,20.5055,2500
2016-02-29,20.6849,20.7010,20.4776,20.4776,700
2016-03-01,20.8057,20.9733,20.7987,20.9663,1000
2016-03-02,21.1059,21.1967,21.0780,21.1967,1300
2016-03-03,21.1995,21.2372,21.1995,21.2260,1100
2016-03-04,21.2945,21.3154,21.2526,21.2875,1700
2016-03-07,21.3713,21.3852,21.2735,21.2735,1500
2016-03-08,21.2561,21.2561,21.2414,21.2414,600
2016-03-09,21.2595,21.3063,21.1199,21.1765,3700
2016-03-10,21.3992,21.3992,21.0766,21.0766,1000
2016-03-11,21.4899,21.5667,21.4899,21.5667,400
2016-03-14,21.6708,21.7120,21.6366,21.6366,3000
2016-03-15,21.6435,21.7797,21.6435,21.7797,2300
2016-03-16,21.7832,21.7867,21.6156,21.6156,1500
2016-03-17,22.3347,22.3738,22.3278,22.3389,1100
2016-03-18,22.3368,22.4003,22.1536,22.1817,136400
2016-03-21,22.2875,22.2875,22.0302,22.0690,3400
2016-03-22,22.0055,22.1395,22.0013,22.0302,1600
2016-03-23,22.0373,22.0880,21.9491,21.9491,2600
2016-03-24,21.8575,21.9844,21.8343,21.9844,2200
2016-03-28,21.8575,22.1817,21.8575,22.1254,2600
2016-03-29,22.3580,22.6047,22.2099,22.6047,17300
2016-03-30,22.7879,22.7879,22.5518,22.5553,4200
2016-03-31,22.5553,22.6681,22.5553,22.6681,11300
2016-04-01,22.5715,22.7153,22.5715,22.7153,700
2016-04-04,22.7470,22.7470,22.6258,22.6822,5300
2016-04-05,22.4848,22.4848,22.4679,22.4792,300
2016-04-06,22.5060,22.5412,22.4496,22.5412,600
2016-04-07,22.5786,22.5786,22.3580,22.3580,2100
2016-04-08,22.6892,22.7315,22.5694,22.5694,1900
2016-04-11,22.5948,22.6991,22.5511,22.5553,3100
2016-04-12,22.6181,22.6892,22.6181,22.6540,1300
2016-04-13,22.6540,22.6681,22.5194,22.5673,2800
2016-04-14,22.5342,22.5342,22.4461,22.4778,3600
2016-04-15,22.4778,22.6329,22.4778,22.6329,700
2016-04-18,22.6470,22.7174,22.4496,22.7174,1000
2016-04-19,22.8443,22.8443,22.5870,22.6399,32800
2016-04-20,22.5624,22.5694,22.3862,22.4143,1900
2016-04-21,22.2945,22.3128,21.8575,21.8956,1300
2016-04-22,22.1254,22.2734,22.0760,22.1747,2400
2016-04-25,22.2064,22.3305,22.2064,22.3305,2300
2016-04-26,22.5384,22.5384,22.3932,22.3932,2500
2016-04-27,22.2875,22.3086,22.2071,22.3086,1200
2016-04-28,23.3659,23.3659,22.3312,22.3312,1100
2016-04-29,22.3086,22.3086,21.9139,22.1183,20100
2016-05-02,21.9844,22.4207,21.9844,22.3509,3800
2016-05-03,22.2769,22.4637,22.2769,22.4637,4700
2016-05-04,22.3262,22.7879,22.3262,22.7879,1700
2016-05-05,22.7950,22.8161,22.7703,22.8091,2700
2016-05-06,22.7358,23.0262,22.7210,22.9289,3800
2016-05-09,23.1051,23.1904,23.0840,23.1601,5200
2016-05-10,23.3941,23.3941,23.1989,23.2461,7700
2016-05-11,23.3236,23.3236,22.7245,22.8232,7100
2016-05-12,22.8866,22.9818,22.6822,22.9007,3600
2016-05-13,22.8584,23.2566,22.4919,22.5701,3700
2016-05-16,22.6399,22.9077,22.6399,22.8781,7000
2016-05-17,22.5553,22.6258,22.4989,22.4989,2400
2016-05-18,22.5130,22.5130,21.9442,21.9442,5700
2016-05-19,21.8787,21.9618,21.8399,21.8998,3000
2016-05-20,22.0267,22.0619,22.0084,22.0492,2700
2016-05-23,22.1395,22.1465,22.0972,22.1183,4200
2016-05-24,22.3439,22.3580,22.2663,22.2663,3500
2016-05-25,22.4848,22.4848,22.1817,22.4172,5600
2016-05-26,22.3298,22.4073,22.3298,22.4003,1000
2016-05-27,22.5483,22.5694,22.4595,22.4884,1500
2016-05-31,22.5624,22.5624,22.3594,22.4989,2500
2016-06-01,22.3791,22.4214,22.2973,22.4143,2500
2016-06-02,22.4369,22.4848,22.4369,22.4848,800
2016-06-03,22.4919,22.6681,22.4919,22.5863,2400
2016-06-06,22.6188,22.6188,22.4848,22.5976,3100
2016-06-07,22.5976,22.7231,22.5553,22.6159,2500
2016-06-08,22.6047,22.7315,22.5906,22.7245,2700
2016-06-09,22.7386,22.7724,22.6554,22.7724,6100
2016-06-10,22.6399,22.6963,22.6399,22.6610,1600
2016-06-13,22.8020,22.8288,22.6540,22.6540,5800
2016-06-14,22.5751,22.6258,22.5201,22.5483,4900
2016-06-15,22.7181,22.8514,22.7181,22.7809,8600
2016-06-16,22.6850,22.9218,22.6836,22.8979,7200
2016-06-17,22.7557,22.8837,22.6690,22.8623,6800
2016-06-20,23.0898,23.0898,22.8837,22.8837,4900
2016-06-21,23.0045,23.0684,23.0045,23.0684,3200
2016-06-22,23.0187,23.0756,22.9739,23.0471,2700
2016-06-23,23.1189,23.1466,23.1189,23.1466,5300
2016-06-24,22.7415,22.9192,22.6349,22.8552,5700
2016-06-27,22.7415,22.8908,22.6598,22.8197,3400
2016-06-28,23.1537,23.2390,23.0898,23.2390,8600
2016-06-29,23.6228,23.6938,23.5773,23.6796,7600
2016-06-30,23.8360,23.8786,23.6164,23.8715,11900
2016-07-01,24.0421,24.0421,23.8289,23.8573,4900
2016-07-05,23.8857,24.0492,23.8857,24.0314,2300
2016-07-06,24.1558,24.1558,23.8644,23.9994,8300
2016-07-07,24.0918,24.0918,23.6853,23.7009,3400
2016-07-08,23.9710,24.1629,23.8793,24.1117,17900
2016-07-11,24.3192,24.3192,24.0634,24.2979,6100
2016-07-12,24.3476,24.3476,24.1415,24.3476,919000
2016-07-13,24.3903,24.4614,24.3128,24.4614,27800
2016-07-14,24.5040,24.5040,24.2240,24.3256,8400
2016-07-15,24.1913,24.2901,24.1394,24.2901,304400
2016-07-18,24.3192,24.3192,24.2126,24.2979,6700
2016-07-19,24.2375,24.3690,24.2375,24.3675,7200
2016-07-20,24.3974,24.3974,24.2844,24.3334,9400
2016-07-21,24.3477,24.4187,24.2411,24.4045,8300
2016-07-22,24.5182,24.6746,24.4933,24.5893,10900
2016-07-25,24.6248,24.6248,24.4472,24.5538,22800
2016-07-26,24.6248,24.6248,24.3910,24.4152,8500
2016-07-27,24.5680,24.5680,24.1487,24.2339,8400
2016-07-28,24.2766,24.4614,24.1522,24.3832,10600
2016-07-29,24.4187,24.7101,24.4187,24.6447,17500
2016-08-01,24.6675,24.7456,24.5857,24.7243,30700
2016-08-02,24.6959,24.6959,24.3000,24.3476,90100
2016-08-03,24.3619,24.3619,24.0996,24.1629,22000
2016-08-04,24.2766,24.2766,24.0350,24.1202,234100
2016-08-05,24.1487,24.1842,24.0776,24.1202,21500
2016-08-08,24.1202,24.2112,24.1131,24.1131,45100
2016-08-09,24.2339,24.2766,24.0421,24.2766,204300
2016-08-10,24.3334,24.3334,24.1771,24.2268,12300
2016-08-11,24.3157,24.3157,23.8928,23.9994,19400
2016-08-12,24.2411,24.2411,24.0172,24.0776,11600
2016-08-15,24.2268,24.2268,24.0421,24.0492,14900
2016-08-16,23.8999,23.8999,23.7578,23.7578,18600
2016-08-17,23.8786,23.8786,23.6370,23.8573,18300
2016-08-18,23.8715,23.8715,23.7365,23.8075,11700
2016-08-19,23.7649,23.7649,23.5446,23.6228,20900
2016-08-22,23.5375,23.7365,23.5375,23.7365,56300
2016-08-23,23.8360,23.8360,23.7223,23.7223,60600
2016-08-24,23.8431,23.8431,23.5517,23.6583,58700
2016-08-25,23.5446,23.9070,23.5446,23.7578,24400
2016-08-26,23.8360,23.8644,23.3811,23.5233,33700
2016-08-29,23.5446,23.7933,23.5012,23.7578,22900
2016-08-30,23.8004,23.8004,23.5659,23.6867,38600
2016-08-31,23.7578,23.7791,23.5872,23.7223,143400
2016-09-01,23.8146,23.8146,23.5659,23.7152,69500
2016-09-02,23.7365,24.0847,23.7365,23.8715,48900
2016-09-06,23.9923,24.0847,23.8075,24.0705,169500
2016-09-07,24.1476,24.1905,23.9833,24.1905,555900
2016-09-08,24.1619,24.2191,23.8833,23.8833,322500
2016-09-09,23.7333,23.7333,22.9474,22.9760,906700
2016-09-12,22.9688,23.3475,22.8617,23.0689,5085900
2016-09-13,23.0117,23.1046,22.6188,22.6616,926700
2016-09-14,23.0117,23.0117,22.6116,22.7045,532100
2016-09-15,22.7402,22.8974,22.6259,22.8760,528600
2016-09-16,22.8974,22.8974,22.6616,22.7974,2119500
2016-09-19,22.8545,23.0546,22.8260,23.0331,4242400
2016-09-20,23.1975,23.1975,22.9903,22.9903,3387100
2016-09-21,22.9617,23.3189,22.7402,23.2546,2247900
2016-09-22,23.4118,23.7547,23.4118,23.7118,1728200
2016-09-23,23.6261,23.8976,23.4618,23.8047,19150800
2016-09-26,23.6833,23.8905,23.6690,23.8547,2998900
2016-09-27,23.8404,23.8905,23.6190,23.6475,3562300
2016-09-28,23.6547,23.8262,23.6190,23.8119,4122700
2016-09-29,23.7047,23.7833,23.4404,23.5190,2674400
2016-09-30,23.5832,23.7761,23.3832,23.4118,2058000
2016-10-03,23.3332,23.3618,22.9260,22.9617,2344800
2016-10-04,22.9688,22.9688,22.4852,22.6116,3262600
2016-10-05,22.6188,22.7545,22.1151,22.1901,4848700
2016-10-06,22.0901,22.3830,21.8829,22.2330,2438800
2016-10-07,22.2830,22.5759,22.0758,22.1758,1711500
2016-10-10,22.1830,22.3723,22.1472,22.2616,2403900
2016-10-11,22.2044,22.2901,22.0208,22.0901,1770400
2016-10-12,22.1258,22.4044,22.0972,22.4044,1411700
2016-10-13,22.3402,22.5330,22.2330,22.4759,3299300
2016-10-14,22.5473,22.6688,22.3973,22.4473,2381400
2016-10-17,22.4473,22.5831,22.4330,22.4687,1148300
2016-10-18,22.6116,22.7259,22.5359,22.5831,4753200
2016-10-19,22.6902,22.6902,22.4616,22.6688,1515600
2016-10-20,22.5545,22.7402,22.4795,22.5902,1977100
2016-10-21,22.4330,22.5831,22.3973,22.5759,1295700
2016-10-24,22.6116,22.8331,22.5338,22.6045,1108700
2016-10-25,22.5259,22.5973,22.4402,22.5759,1402700
2016-10-26,22.4330,22.5045,22.1401,22.2830,1481900
2016-10-27,22.2258,22.2258,21.6864,21.7543,1409100
2016-10-28,21.8258,21.9937,21.7400,21.8115,2338200
2016-10-31,21.8615,22.1330,21.8058,22.1115,1071400
2016-11-01,22.0544,22.0765,21.5793,21.6757,3438600
2016-11-02,21.6114,21.6614,21.3399,21.3399,1699300
2016-11-03,21.3042,21.3757,21.2042,21.2471,1922500
2016-11-04,21.2685,21.4685,21.1971,21.3900,1757400
2016-11-07,21.5328,21.7972,21.5257,21.7829,2997600
2016-11-08,21.7043,21.9829,21.6900,21.9186,1513400
2016-11-09,21.2042,21.6071,21.0613,21.4257,4760900
2016-11-10,21.3257,21.3399,20.7713,21.1042,5345000
2016-11-11,21.0542,21.3685,21.0542,21.1256,3702500
2016-11-14,21.0113,21.6257,20.8613,21.5400,4315200
2016-11-15,21.5543,21.8043,21.2828,21.3971,3161100
2016-11-16,21.3042,21.4971,21.2185,21.3828,2059000
2016-11-17,21.3328,21.4971,21.1471,21.1828,1573600
2016-11-18,21.1471,21.2971,21.0756,21.2256,1276900
2016-11-21,21.2542,21.4185,21.1542,21.1685,1584900
2016-11-22,21.2256,21.5686,21.1971,21.5328,2567200
2016-11-23,21.3399,21.4471,21.2256,21.3828,1666200
2016-11-25,21.3900,21.5971,21.3900,21.4757,790000
2016-11-28,21.4328,21.7079,21.4328,21.5543,1957300
2016-11-29,21.5114,21.8258,21.5114,21.7043,1769200
2016-11-30,21.5043,21.6150,21.3614,21.4400,2233900
2016-12-01,21.3042,21.3714,21.0113,21.1113,2486800
2016-12-02,21.1756,21.5193,21.1113,21.3114,2399200
2016-12-05,21.3114,21.5078,21.2649,21.4828,1608800
2016-12-06,21.5114,21.7043,21.4757,21.5757,1341000
2016-12-07,21.5971,22.0615,21.5971,22.0258,2068400
2016-12-08,21.7972,22.2330,21.7972,22.1401,1703900
2016-12-09,22.1044,22.3330,22.0972,22.1258,1664600
2016-12-12,22.0401,22.3644,21.9972,22.3544,2744800
2016-12-13,22.4402,22.4902,22.2523,22.4116,2182100
2016-12-14,22.3902,22.4330,21.9544,22.0187,3364000
2016-12-15,21.9544,22.0937,21.7972,21.8400,3224700
2016-12-16,21.9208,22.2700,21.8917,22.1463,3455600
2016-12-19,22.2118,22.4155,22.1536,22.3428,2260000
2016-12-20,22.3064,22.4592,22.2300,22.3573,1764200
2016-12-21,22.3719,22.5101,22.0590,22.0736,1871800
2016-12-22,22.0008,22.0620,21.8306,22.0445,1399800
2016-12-23,22.0590,22.1391,21.9936,22.0663,931600
2016-12-27,22.1172,22.2045,22.0299,22.1245,1143600
2016-12-28,22.1100,22.1609,21.9099,21.9572,2570500
2016-12-29,21.9790,22.2402,21.9208,22.1609,1526200
2016-12-30,22.1391,22.4228,22.1027,22.3719,1853300
2017-01-03,22.4519,22.5385,22.2875,22.4446,2682300
2017-01-04,22.4592,22.7684,22.4519,22.7284,1838000
2017-01-05,22.6120,22.8593,22.4330,22.8448,2198800
2017-01-06,22.7357,22.9539,22.7284,22.8448,1747500
2017-01-09,22.8739,22.8957,22.6702,22.6993,2125400
2017-01-10,22.6629,22.6993,22.3937,22.4155,1582700
2017-01-11,22.3792,22.4548,22.2773,22.2919,2192400
2017-01-12,22.2191,22.4046,22.1100,22.3792,1481100
2017-01-13,22.3137,22.4301,22.2846,22.3282,1469600
2017-01-17,22.3137,22.5247,22.2628,22.5101,1759100
2017-01-18,22.5392,22.6556,22.4737,22.5610,1575700
2017-01-19,22.4665,22.4883,22.2955,22.3428,1631100
2017-01-20,22.3282,22.5028,22.2991,22.4810,1605100
2017-01-23,22.4374,22.6629,22.4374,22.6192,3551400
2017-01-24,22.5683,22.7066,22.5319,22.6265,1890200
2017-01-25,22.7356,22.7356,22.4250,22.4883,1630800
2017-01-26,22.4883,22.6265,22.4519,22.4737,1486000
2017-01-27,22.5319,22.5538,22.2045,22.2846,1649800
2017-01-30,22.1973,22.3064,22.0954,22.1609,2281100
2017-01-31,22.2045,22.4665,22.1973,22.3428,1712200
2017-02-01,22.3137,22.4592,22.0809,22.0954,1835900
2017-02-02,22.0590,22.3864,22.0590,22.3573,2040600
2017-02-03,22.4883,22.5683,22.4155,22.5028,1745200
2017-02-06,22.4592,22.5174,22.3355,22.3646,1362600
2017-02-07,22.4083,22.4592,22.2955,22.3210,1496700
2017-02-08,22.2919,22.5574,22.2919,22.5101,1378900
2017-02-09,22.5101,22.6192,22.4737,22.6047,1821600
2017-02-10,22.5683,22.7720,22.5392,22.7575,1524500
2017-02-13,22.8011,22.9030,22.6847,22.8666,1896700
2017-02-14,22.8084,22.8244,22.5465,22.7502,2444600
2017-02-15,22.5901,22.7357,22.4810,22.6847,3360300
2017-02-16,22.6629,22.9539,22.6556,22.7793,3238300
2017-02-17,22.7575,22.9103,22.7102,22.8448,3247900
2017-02-21,22.8084,23.1831,22.8011,23.1576,4280800
2017-02-22,23.1649,23.2595,22.9757,23.0703,2463200
2017-02-23,23.1649,23.2522,23.0412,23.2231,1938400
2017-02-24,23.2231,23.3504,23.1140,23.3395,2542500
2017-02-27,23.3468,23.5359,23.3468,23.4559,1902400
2017-02-28,23.3904,23.4901,23.3344,23.3832,2041100
2017-03-01,23.3250,23.4617,23.2231,23.3250,3039800
2017-03-02,23.2813,23.3468,23.1867,23.2522,2142800
2017-03-03,23.2013,23.2522,22.9685,23.1794,1804500
2017-03-06,23.0776,23.1358,22.9794,23.0849,2279600
2017-03-07,23.0703,23.0776,22.8841,23.0048,1645900
2017-03-08,22.8812,22.9466,22.6520,22.6629,1665900
2017-03-09,22.6556,22.7466,22.3355,22.3719,3171600
2017-03-10,22.4883,22.6702,22.2191,22.3501,1691100
2017-03-13,22.3501,22.4861,22.3100,22.3792,1929300
2017-03-14,22.3501,22.4228,22.2627,22.3501,2139600
2017-03-15,22.4010,22.8812,22.4010,22.7793,3130200
2017-03-16,22.7720,22.8739,22.6702,22.7284,1667700
2017-03-17,22.7562,22.8785,22.7049,22.7708,2376300
2017-03-20,22.7708,22.8770,22.7342,22.7928,1573300
2017-03-21,22.8441,22.9466,22.7452,22.7562,3225200
2017-03-22,22.8001,22.8272,22.5951,22.8075,3095500
2017-03-23,22.7708,23.1113,22.7708,22.9759,2233400
2017-03-24,23.0198,23.0857,22.8938,22.9539,3880200
2017-03-27,22.9026,22.9868,22.7232,22.7708,3656300
2017-03-28,22.7562,22.9319,22.6537,22.9026,2237100
2017-03-29,22.8441,22.9905,22.8148,22.9832,1632300
2017-03-30,22.9319,23.0564,22.7891,23.0344,1888600
2017-03-31,23.0051,23.2101,22.9758,23.1369,2066900
2017-04-03,23.1809,23.2101,23.0747,23.1662,1877400
2017-04-04,23.1662,23.2834,23.0828,23.1003,1737500
2017-04-05,23.1223,23.2614,23.1003,23.1369,2115200
2017-04-06,23.1223,23.2834,23.0271,23.2687,1374700
2017-04-07,23.2687,23.3859,23.2321,23.2980,1401000
2017-04-10,23.3566,23.4884,23.2760,23.4591,1474200
2017-04-11,23.4737,23.6121,23.4481,23.5689,1626600
2017-04-12,23.5323,23.6348,23.4884,23.5323,1814200
2017-04-13,23.5323,23.5880,23.4664,23.4811,2052000
2017-04-17,23.5030,23.7593,23.5030,23.7520,2002800
2017-04-18,23.6934,23.8398,23.6421,23.8105,4023300
2017-04-19,23.8325,23.8625,23.7263,23.7593,1692800
2017-04-20,23.7373,23.7813,23.6348,23.7520,2695000
2017-04-21,23.7227,23.8252,23.6128,23.6714,2376700
2017-04-24,23.7666,23.7959,23.2614,23.4371,1928000
2017-04-25,23.4811,23.5250,23.3969,23.4884,1458500
2017-04-26,23.4444,23.4957,23.2687,23.2907,1489400
2017-04-27,23.2980,23.4444,23.2614,23.3053,1436500
2017-04-28,23.2760,23.2980,23.0564,23.1735,1816500
2017-05-01,23.2101,23.3617,23.1223,23.3200,2636700
2017-05-02,23.2980,23.4086,23.2248,23.3273,1845600
2017-05-03,23.2907,23.3785,22.9832,23.0417,2193400
2017-05-04,22.9246,23.0879,22.8001,23.0637,1428400
2017-05-05,23.0857,23.2541,23.0857,23.2468,1717400
2017-05-08,23.2175,23.3083,23.0051,23.1223,1279800
2017-05-09,23.0930,23.1296,22.9539,23.0344,1770200
2017-05-10,23.0344,23.2394,22.9905,23.1589,1520300
2017-05-11,23.0564,23.0710,22.8660,23.0491,1999100
2017-05-12,23.0417,23.0710,22.9319,22.9612,1506800
2017-05-15,22.9612,23.1809,22.9568,23.0637,2380100
2017-05-16,23.0491,23.0564,22.8916,22.9466,1369100
2017-05-17,22.8807,23.2028,22.8807,23.0930,2978800
2017-05-18,23.0271,23.1845,22.9100,23.1369,2455800
2017-05-19,23.1150,23.3785,23.0198,23.2687,1397300
2017-05-22,23.2687,23.4078,23.2248,23.3273,1371300
2017-05-23,23.3493,23.4518,23.3200,23.3566,1995000
2017-05-24,23.3346,23.5250,23.3346,23.4884,1051700
2017-05-25,23.5323,23.6846,23.4518,23.5762,1042900
2017-05-26,23.5836,23.6260,23.3712,23.4298,1352100
2017-05-30,23.4225,23.4737,23.3566,23.3639,898800
2017-05-31,23.3932,23.4737,23.2907,23.3273,1616300
