date,XLB_rs63,XLC_rs63,XLE_rs63,XLF_rs63,XLI_rs63,XLK_rs63,XLP_rs63,XLRE_rs63,XLU_rs63,XLV_rs63,XLY_rs63,XLB_rs_line,XLC_rs_line,XLE_rs_line,XLF_rs_line,XLI_rs_line,XLK_rs_line,XLP_rs_line,XLRE_rs_line,XLU_rs_line,XLV_rs_line,XLY_rs_line
1999-01-27,,,,,,,,,,,,0.9889949708550609,,0.9133525723930971,0.9556635524622825,1.0031038579396347,1.0881352763558607,0.9600816855214541,,0.9574854407744993,1.0351595284975523,1.026885410779534
1999-01-28,,,,,,,,,,,,0.9604999920522127,,0.8931383601740188,0.9539158491911981,0.9878035400506049,1.1077734067205707,0.961064839375449,,0.9431575241722417,1.0370796886016795,1.0204330673696647
1999-01-29,,,,,,,,,,,,0.958176080164539,,0.8863608690423268,0.9669545055842682,0.986652613871367,1.115500137514497,0.9560014919214626,,0.934514862273489,1.0292099130934522,1.019650325279921
1999-02-01,,,,,,,,,,,,0.9716858157130178,,0.8826576259649195,0.956096143028849,0.9937600758681566,1.1230199321768117,0.9577264114523301,,0.9380452875491692,1.0412281713128173,1.028009207953579
1999-02-02,,,,,,,,,,,,0.9784235744099495,,0.8894107372220009,0.9517571969093477,0.9922096983199086,1.1108483731557603,0.97155831185184,,0.9313243819660039,1.032148859223035,1.0214629385699712
1999-02-03,,,,,,,,,,,,0.9692951199932324,,0.900824821751948,0.9491705936136022,0.9917685768809721,1.107529260136282,0.9584365291049379,,0.9269212356713648,1.0412830569336604,1.0274625359105767
1999-02-04,,,,,,,,,,,,1.0128742610236918,,0.9196736171240362,0.9410284495559423,1.008122632520572,1.085903780688717,0.9684583760139144,,0.9268948656287472,1.0492951142571223,1.037169743146094
1999-02-05,,,,,,,,,,,,1.038476214118258,,0.9564626063219815,0.9441077925463355,1.0165393682453734,1.07192535838217,0.9647663433105776,,0.9381444408963269,1.049308082593465,1.0229270466631097
1999-02-08,,,,,,,,,,,,1.0312895026677473,,0.9675794599602339,0.9396062691678603,1.0177525377328,1.0877568121539865,0.9611087282483098,,0.9362576440158432,1.0465916778552908,1.037546755119209
1999-02-09,,,,,,,,,,,,1.034775977768466,,0.9710484540516163,0.947797031492513,1.0270483223095526,1.0690744519037567,0.9655380435594074,,0.9618458322679083,1.051327052853685,1.028392222174947
1999-02-10,,,,,,,,,,,,1.0303871538795164,,0.967496309772734,0.9496793970145215,1.0244613443527786,1.0699426073550984,0.9663521520849812,,0.9489826951334214,1.0470751693843745,1.0218235002007263
1999-02-11,,,,,,,,,,,,0.9970966176289494,,0.9379773226195849,0.9658287173093466,1.0150283566088814,1.0900990650901259,0.9605554660004307,,0.9316939267999931,1.0512355584765116,1.0314019322232595
1999-02-12,,,,,,,,,,,,1.0040681319818894,,0.9296881246216706,0.9631522733601157,1.0214471943038286,1.0595354666334384,0.9641515747815991,,0.9276571621161708,1.048146104598177,1.0253495712341585
1999-02-16,,,,,,,,,,,,1.0006176574840229,,0.92876667960999,0.9835141713509415,1.0329559409884275,1.0612137296351445,0.9816191608119543,,0.9502982277829367,1.0643541034780692,1.044864533322958
1999-02-17,,,,,,,,,,,,0.9913108363148554,,0.9204679554331043,0.9884691986544876,1.0340075941681048,1.0383251998506702,0.9727632461773162,,0.9445705265829859,1.05439022891653,1.0423094458233493
1999-02-18,,,,,,,,,,,,0.9908675247255169,,0.9158816263313351,0.9905374985640689,1.0259117088418308,1.0359033047223805,0.9754993274568363,,0.9540372234520568,1.0595314180898214,1.035345337536928
1999-02-19,,,,,,,,,,,,0.9946463722936939,,0.90674753499776,0.9895572591226937,1.0280439501087508,1.0409455471910374,0.9673204169300166,,0.9397824236349417,1.0580331368214861,1.0362819232536697
1999-02-22,,,,,,,,,,,,0.98514090538172,,0.8920961317196975,0.9917618753166173,1.0165867783218978,1.0498946749117455,0.9622828645461952,,0.9451140384466294,1.0524086387837925,1.0349108114781813
1999-02-23,,,,,,,,,,,,0.9771032222011105,,0.8849050412080136,1.0049366645837705,1.01645002183226,1.064255256999414,0.96108083271555,,0.915826689534982,1.0511520024725303,1.0301913248172831
1999-02-24,,,,,,,,,,,,0.9917641936089158,,0.8969186708889182,0.9894067268691916,1.0321230949887408,1.0533061208094494,0.9726641619336931,,0.9408592724870566,1.057403896556314,1.035692568128778
1999-02-25,,,,,,,,,,,,1.001257027781334,,0.9100772114732297,0.9923560534894372,1.0211095943505668,1.0662333024521766,0.9705021331007357,,0.929481220230025,1.0572025310399062,1.0336697773212653
1999-02-26,,,,,,,,,,,,1.0053086336943422,,0.9078558246127305,1.0147018618960344,1.0285192646875694,1.038165144526992,0.9773087886252524,,0.9388713287857825,1.0645287588417023,1.0468407121184706
1999-03-01,,,,,,,,,,,,0.9908288846362648,,0.8961791552088032,1.0158040552919547,1.0250122354899032,1.0305360071549643,0.9700035463113013,,0.922489718193884,1.0597515057664775,1.0445342775559423
1999-03-02,,,,,,,,,,,,0.9908066144757934,,0.8949205607793483,1.02748526712616,1.0255668404616078,1.011923954853389,0.9757449600463682,,0.9168069338263549,1.0685761990338358,1.0562481798000303
1999-03-03,,,,,,,,,,,,0.9789404186925115,,0.9098581038121383,1.0121965046246484,1.014210931883179,1.0237025845035357,0.97055869773915,,0.9124454819771786,1.0561844640712266,1.04523732973941
1999-03-04,,,,,,,,,,,,0.9696032785168652,,0.9309008945938101,1.0221910409740305,1.0209720378549663,1.0212635612737782,0.9715195235551553,,0.9152009263546935,1.061664671810962,1.0540854637128136
1999-03-05,,,,,,,,,,,,0.9824226846153032,,0.9296981625115177,1.027397787788579,1.0230620628239775,1.0241876983188534,0.9668645494302686,,0.9125156890940291,1.06435059724995,1.0646427324604257
1999-03-08,,,,,,,,,,,,0.9824322107979118,,0.936959853283579,1.0138391190422598,1.0221409739775362,1.0469168136920761,0.9650616657553209,,0.8962872950855217,1.0586582933234336,1.0623889853878137
1999-03-09,,,,,,,,,,,,0.9763461259754305,,0.9291198699200078,1.0245246187337895,1.0296949658130687,1.0384442651337091,0.9685282359907612,,0.8960068543443938,1.053006728699866,1.0678731493511153
1999-03-10,,,,,,,,,,,,0.9811599818890542,,0.9737311893714335,1.0343878111105866,1.0188475260767098,1.0294015599821071,0.9496284923354116,,0.8852678014674987,1.0531677739423146,1.0557080351895978
1999-03-11,,,,,,,,,,,,0.9807588728784443,,0.9766661751766498,1.0279580391397352,1.008875191331903,1.0162709510197878,0.9484389719405074,,0.8823015759840807,1.048497718676616,1.05542697121584
1999-03-12,,,,,,,,,,,,0.9860356063512628,,0.9823432079222034,1.039765480320712,1.021753507930808,1.0169930210736113,0.9658532951639274,,0.9005990627575542,1.0528051437854629,1.0702021637368013
1999-03-15,,,,,,,,,,,,0.9742512036666229,,0.9611281827073961,1.0282381651426085,1.0049272632629394,1.018846859207225,0.9604157053487077,,0.890353865624761,1.0414569027180987,1.057421949447947
1999-03-16,,,,,,,,,,,,0.9738212209398059,,0.9598435506928021,1.0173196313649036,1.001954657200188,1.0402996579176877,0.968444341558044,,0.8903735219621365,1.0431352588134992,1.0558017025877213
1999-03-17,,,,,,,,,,,,0.9752483681941234,,0.9889020614473856,1.0130157465196936,1.0044189542272361,1.0380145351715881,0.9562284249034759,,0.8859642904261128,1.0418551328851797,1.05581382741553
1999-03-18,,,,,,,,,,,,0.9803462636825342,,0.9855028434832637,1.0202203468807842,0.990966862518669,1.0358196181097425,0.9572317309584506,,0.8848449972088877,1.0396015668209244,1.0570140549373388
1999-03-19,,,,,,,,,,,,0.998555371116801,,0.992381738069099,1.0181569008381006,1.0143658126780737,1.028381937871055,0.9694711713794417,,0.883549216306578,1.052942013031955,1.060494538946456
1999-03-22,,,,,,,,,,,,0.9994243095484806,,0.9967181424504878,1.0186891445799902,1.0049245356067382,1.0264039077355456,0.9670591213862122,,0.8847810662323969,1.0480248606698708,1.0470736522364514
1999-03-23,,,,,,,,,,,,1.0032710428002056,,1.0083325366748572,1.013056470269588,1.0103650548703316,1.0262043126361728,0.967620309437468,,0.8823995181412712,1.0493914544604321,1.0453757373414159
1999-03-24,,,,,,,,,,,,0.9983025204194709,,0.9975055770037184,1.0047681925772403,1.002085227199391,1.040280999797036,0.9615790702371545,,0.8894066806266421,1.0481849698558356,1.0312972139217629
1999-03-25,-0.019568231095233868,,-0.021475942665427405,0.007675890692442122,-0.007892382443391188,0.04675791745564872,-0.054362309815260135,,-0.14128067045930948,0.04797417846986307,0.044611964150666594,0.9818075068066265,,0.9800339162563739,1.0071362397804748,0.9926624888482708,1.0434706178043553,0.949459614081772,,0.8686520195321962,1.0446013699972734,1.041475535024303
1999-03-26,-0.009015208879154635,,-4.712666595274584e-05,0.012385650325718922,0.006167319764992962,0.044578031804616725,-0.05220639773926483,,-0.1198045484926975,0.044456125297034355,0.06220619840539898,0.9812123541875625,,0.9998032185137233,1.0056697483199804,1.0024246229078428,1.0456005166968694,0.9530636206838633,,0.8636292011142002,1.0440346589259297,1.0421674103583565
1999-03-29,-0.041316247379302506,,0.008970696163382863,0.0034042567896586107,-0.01626451664434403,0.06413493018547078,-0.0634999880896907,,-0.16694766086546542,0.02546683745597922,0.04296632687204238,0.9776996112937877,,1.0072547035596704,1.0079884487931505,0.9986774638307253,1.0634126061675444,0.9461435951469596,,0.8421934326291662,1.0359934629670575,1.0463634443081817
1999-03-30,-0.031573165713495666,,-0.0024051522891879173,0.007928504937592784,-0.019486423157593524,0.061876012599967556,-0.06347251786624253,,-0.17398872996956893,0.04088063823468158,0.0571936653776941,0.98076821207885,,0.9939035933761984,1.0015179415153785,1.0033190632047448,1.067216973776625,0.9429540573644115,,0.8330078513980462,1.037996934230341,1.053011234989429
1999-03-31,-0.03110015347580619,,0.0047488506843584855,0.017603032772295135,-0.012223379194262085,0.07793352424952005,-0.07321696102292752,,-0.15712743274223417,0.044333776193309804,0.05011649505354199,0.9826455736013894,,0.9949429374153342,1.005877710914647,1.008311137263434,1.0709049208016888,0.9372828441139003,,0.8446160630321278,1.0490721575578519,1.0540577428990465
1999-04-01,-0.03289956697276519,,0.003124725045168253,0.008153819365321446,-0.012955627877518028,0.08356445880958807,-0.08172662006744036,,-0.1475038613919516,0.03724570966070817,0.04172678564456733,0.9864965008082062,,0.9862362574465638,1.0008465251332697,1.0114183493162334,1.079676488623017,0.931912468510408,,0.8559589064857082,1.0412152738105636,1.0450202340304704
1999-04-05,-0.057252969034780055,,0.005167522122445423,0.014538247223513157,-0.024091534596764275,0.10229046826175447,-0.09418109591811308,,-0.16184710610240838,0.024610674244085473,0.032507982947116876,0.9753147762839833,,0.9867140123772397,0.997251033240482,1.009463433484629,1.091057886938281,0.9151920757394644,,0.8428727599280468,1.0398355800375718,1.0342517043682984
1999-04-06,-0.06276595495627157,,-0.004777488485694148,0.0066027627926079635,-0.014898644831520924,0.09892492386152596,-0.09716027183571763,,-0.15162939783221818,0.028555089748363294,0.04528956562507869,0.9604702995124392,,0.9792193783844392,0.9922603760021483,1.006326314077653,1.1029707593139582,0.9071280079518693,,0.8405421697030918,1.043434087166258,1.0422968384830347
1999-04-07,-0.07283057058763653,,-0.0062146021789553085,0.02933175840031943,-0.03085991789448217,0.07046020375688866,-0.102037851442208,,-0.1470482226472144,0.035879724698057114,0.03978897563156303,0.963014957051035,,0.9616552435261183,1.011077919621574,1.0001232773164264,1.0915246824224105,0.8988215673338128,,0.8447999284817441,1.054861396660888,1.0428646564599422
1999-04-08,-0.06426399252491244,,-0.017835023954026807,0.026702523711373827,-0.03521180817141967,0.060393097752274194,-0.07943106500127184,,-0.12028040013579,0.040834222979379664,0.045234601760365756,0.964404076754717,,0.9592487405893186,1.0164248397281617,0.9930204008337796,1.0883125979382207,0.9081411269023001,,0.8563541634056833,1.0522500456612789,1.0528438055306932
1999-04-09,-0.06699162050097651,,0.0011898509879246788,0.0022454923403516514,-0.03109739405780032,0.05665009783019026,-0.071308218419331,,-0.12910576816658026,0.04404274409034281,0.051414723132224616,0.9594777503630024,,0.9770765914094035,1.0137898796544724,0.9933916603223891,1.0863197117074195,0.9100392256354598,,0.8500374153262132,1.0553495662862769,1.0624688369033826
1999-04-12,-0.07504587573824484,,0.0007129109685715118,0.010941831549171832,-0.017374290325638864,0.0316413852789057,-0.053958658040653695,,-0.12443136485725426,0.05487948979179369,0.05588856118023333,0.9772820311136183,,0.9739163956579088,1.0209057150820626,1.0067151685668896,1.0584999179341459,0.9155711166497759,,0.853181679413334,1.0706836966111566,1.059943397418565
1999-04-13,-0.0682705628993372,,0.01663269054337091,0.022792479645229458,-0.002713768219152257,0.0006620854929226816,-0.03282474620767695,,-0.11782212098252609,0.03735676124875198,0.052585999957310836,0.9956397866968759,,0.9790099405411934,1.0263064074758697,1.0210034748035666,1.0488681881917896,0.9246371408380557,,0.8446320895828626,1.066503528760724,1.0613318970160388
1999-04-14,0.006691979791492164,,0.018704270697077696,0.03861374917461746,0.032366219105707916,0.0018713831636538725,-0.057633555824888605,,-0.13339443236047688,0.03012897634905265,0.05521118037270578,1.061698617485931,,0.9835940932683126,1.0305212058740025,1.0610317444371677,1.040386877460806,0.9121730312933711,,0.8467070640634097,1.0746158508912937,1.0550809066307159
1999-04-15,0.0700792985266383,,0.07973626540190959,0.03917964592090173,0.08688370529728173,0.007930046703819915,-0.08795306075101372,,-0.13387332840327093,0.008815873718764466,0.043948251804182936,1.1066886501257347,,1.0301216558512039,1.0246473315757565,1.09254298201998,1.0531585802127585,0.8930964559014429,,0.858512484515914,1.0514732778456055,1.0568281947855096
1999-04-16,0.09297637801297354,,0.12964398711512337,0.052729307491759636,0.08888126398128171,-0.016475379423326775,-0.07443130736517145,,-0.1169813289494318,-0.0026992908381751057,0.06348329493831151,1.1285557799814208,,1.0716294483845108,1.0284901114368072,1.1080540650744837,1.0336034956891031,0.9045194139336505,,0.8755078580892321,1.0501814532176488,1.0692403470124783
1999-04-19,0.13147488999672108,,0.16969482357217647,0.06502500508654019,0.12289078515397112,-0.05361379863740967,-0.08330586407292684,,-0.06804258541260955,-0.0023791211806822865,0.06792330106611288,1.1581541327674627,,1.1015983727055805,1.0446228270390703,1.13482922712053,0.9990485226361346,0.880267526329853,,0.8980646163019319,1.0376375727970404,1.0620307082864269
1999-04-20,0.13279734468062987,,0.14412854831617916,0.07934955320088743,0.11115899924909511,-0.06864162823119313,-0.060324731128020725,,-0.09593597298384937,-0.01825966722615524,0.0766997722978946,1.1299785608607469,,1.0706175722514975,1.0452508286986244,1.1133417334589015,1.0117363022070902,0.8856282019149719,,0.8966172328450555,1.044264485709205,1.062402126993225
1999-04-21,0.12069120406115741,,0.11450185806804525,0.0668885465975686,0.09882660315816261,-0.07315984469005377,-0.05335922713045527,,-0.09641302170716215,-0.021889338664268898,0.05551840537967312,1.1032653889416981,,1.025208074040645,1.0317865580666008,1.0859960316254789,1.0097201954273127,0.8884219841074787,,0.8872205669060055,1.038633369964218,1.0504075348212907
1999-04-22,0.06731012029081884,,0.0858010778043854,0.06005230883637669,0.06976409906541647,-0.03906175687140734,-0.06451018686996401,,-0.13562785692499346,-0.0013732304804308093,0.029562470339416613,1.075578015111316,,1.0334399399119976,1.0327723112432967,1.0763720354323711,1.0463485261629284,0.8910297719626105,,0.8760740147665192,1.0498337287533426,1.0432380425967218
1999-04-23,0.10900786867217893,,0.07741544706690706,0.0641681053361538,0.10287933075243649,-0.01727087577454367,-0.060944969716007824,,-0.14237811981233983,0.028629221732213717,0.03684724648449689,1.09431445989653,,1.0229108041055717,1.031812332283694,1.0874562328727477,1.0511585902162897,0.8917143862047309,,0.8778235624103303,1.0762852265547327,1.057311437589164
1999-04-26,0.07829493525192577,,0.057541111300799974,0.04209960313028538,0.08664092477444862,-0.003829555283926034,-0.06088106985906494,,-0.10522096860730379,0.022506730374575845,0.03734512164406101,1.0774404240814035,,0.9944858543423153,1.010511104868827,1.0800498461180559,1.071790988108088,0.8803667741620205,,0.8681562808484239,1.0684790333342957,1.0447685326937175
1999-04-27,0.11967049095814963,,0.12064671699153595,0.0760230233877297,0.10706062079697443,-0.05825143391109666,-0.06909010138417071,,-0.10424727330053063,0.03296248346665598,0.028325070503384397,1.0934184972175813,,1.0210660533563736,1.0233635717593226,1.0802037389104568,1.0401498315739732,0.8771939631306851,,0.8690929333382839,1.064465835771203,1.0424674236099392
1999-04-28,0.19655303833732884,,0.18605648445931222,0.08650017759082496,0.11492110362381003,-0.04750001246375102,-0.09514806932211206,,-0.09112401978207774,0.015973712111048366,0.02778561465023799,1.1674708399057165,,1.069375681366883,1.031561089487618,1.1089442279184043,1.0406802439680458,0.8762102983295952,,0.8773783962386039,1.0503411723031335,1.0530821750828276
1999-04-29,0.2486828223222155,,0.2583471402334041,0.09937576388183422,0.14407135404362204,-0.06719863398194315,-0.09402693543035845,,-0.05216712010560087,0.009242560690818413,0.017204082772228402,1.185202343833321,,1.1102018923663308,1.0430932908978894,1.121682608187393,1.037744742124117,0.876054953108347,,0.8968719601255103,1.0460968305065124,1.036948140899231
1999-04-30,0.24294469704849364,,0.252716718012046,0.07588678154225392,0.13876402287591283,-0.07279623057285034,-0.09248190521552535,,-0.047240507716241775,0.017870730453504402,0.02306936433549822,1.180648282238543,,1.100436657506098,1.0370831074183566,1.1174997306700039,1.0378930250580953,0.8715050653040142,,0.8923234780529765,1.046787905386443,1.0421310286314978
1999-05-03,0.23656247298975575,,0.27311665770983473,0.08327065509866016,0.13501142945551536,-0.09078021543089154,-0.09172253228256777,,-0.055587784395976225,0.006890438297891821,0.02133950923834793,1.186154006519478,,1.1075794725472776,1.0303783367632149,1.1189424702227582,1.0279003690295045,0.8757651424404318,,0.8893939993700745,1.0479221439286557,1.048477075863608
1999-05-04,0.23626392301217103,,0.28138291717090325,0.06799822657307075,0.1583413374781697,-0.08024768517244751,-0.09907606623442322,,-0.04182331328836053,0.01104621492649005,0.03126207885575849,1.1958836289302843,,1.124837195596652,1.0126377976635745,1.1400023870962295,1.026990765103487,0.8810074058574229,,0.8946827691294377,1.0428741975192464,1.0515026420624878
1999-05-05,0.25308866365969696,,0.2341938860522026,0.0687126307005601,0.14892702858000573,-0.06486802254944479,-0.0840346442991381,,-0.03687743780029473,0.0023337321448893,0.007202758166820145,1.2005744799157163,,1.0997199086226932,1.0106584012832243,1.1310175580476485,1.0397972405012703,0.8825036474540178,,0.8946948404536309,1.0435740721197,1.0344396044069062
1999-05-06,0.21688376566237233,,0.2139003482699633,0.06706357625814019,0.14045369958878084,-0.0650118633898642,-0.10185880076513087,,-0.05267427874551789,0.005321139829628896,-0.020136108676254594,1.218141739660883,,1.1034893953473979,0.9999978931567184,1.1404300265648633,1.0199375716176877,0.8762825398520898,,0.8812736722325702,1.0545123431392012,1.0176549949026399
1999-05-07,0.1819126199877692,,0.1657494289824848,0.078040429694334,0.14694244377968646,-0.04301360583724323,-0.09915935248650876,,-0.06125849805774308,-0.006309748336063681,0.010744888569511168,1.2116627205410797,,1.101799109113145,1.0116532120586494,1.1534780459355163,1.0296560574582467,0.8770641417224873,,0.8854589873472294,1.0432383476699834,1.0330033503197247
1999-05-10,0.188729629118217,,0.1422245150415864,0.08472331586512505,0.1338854391244637,-0.044023826155051626,-0.10528796917861827,,-0.0563810644653584,-0.0003858195605372927,-0.0004986290498554258,1.210976471663071,,1.0946242914111641,1.0130990617099231,1.1435498727086089,1.043547323066989,0.8676871565158499,,0.8875244869725569,1.04621889372277,1.037069136605823
1999-05-11,0.1752855807933824,,0.13392462246400183,0.07920775090026422,0.13531125297763924,-0.021365831560981707,-0.11924685665160017,,-0.09301498481706627,0.001091995209782759,0.020671723727410773,1.196840723925978,,1.0872461068162744,1.0148748683838185,1.1512195046438896,1.0486653556111798,0.8626624501303468,,0.8819076239006661,1.0523528337257473,1.0473868810636935
1999-05-12,0.13850014883398476,,0.1055616382635074,0.08439083468929942,0.11655917931341198,-0.009238641115276058,-0.11355568065534039,,-0.08456664903836741,0.007485295725710772,0.026229887824934517,1.157720484401044,,1.0586232654360253,1.02118889374245,1.1310064439776162,1.061122781664197,0.8684402007545665,,0.8773767901396397,1.0540684063829628,1.045738134425158
1999-05-13,0.16663152885103782,,0.14239570043584804,0.06877801745997747,0.10826116638677385,-0.0368978128017019,-0.10507303036571836,,-0.054980050071432585,-0.008676204055156012,0.004727758285636652,1.1480968133695937,,1.0593643574989389,1.0262003408909002,1.1148981071822068,1.0535438218073476,0.8688285496758147,,0.8851394463974034,1.0429463533200067,1.0358335907915963
1999-05-14,0.18497695770356026,,0.17502370771526432,0.06500539765596258,0.11532154603391587,-0.006611325555482939,-0.09916048110259756,,-0.042132733782063836,0.0035939978246479765,0.018053320045723797,1.1752823276635342,,1.079688766542219,1.0208692173264582,1.1300360684145472,1.0530779877248482,0.8760176938527666,,0.8916270100117833,1.0516187352065847,1.0424138520655135
1999-05-17,0.18571987026973646,,0.16904588741169824,0.016661839331888473,0.09669697042632008,0.003660828086109902,-0.11422481202886525,,-0.049443024006747605,-0.023286055683428675,-0.027813141597864854,1.1703739053995685,,1.0721869276904403,0.998483516353339,1.124197752444315,1.0647625288494977,0.8791949296630867,,0.9073777865661707,1.0417138490023743,1.0183179111870855
1999-05-18,0.1686290058988844,,0.15314824764143742,0.015818027766369536,0.08225142116289619,0.040101110260987616,-0.11649754214587837,,-0.06415836824479082,-0.022774166027963894,-0.016229039364347164,1.1441411654797917,,1.049348725056406,1.0027641568497525,1.1117637092863832,1.0763929496599824,0.8691557135668782,,0.8891647412306668,1.0324363497176892,1.0268441973394862
1999-05-19,0.17261681103023707,,0.16752330707546204,0.013487466638341994,0.10090026405957264,0.0382408084050907,-0.11257011769465342,,-0.06061536784223964,-0.02295776671210259,-0.029490514012836977,1.1473442533146627,,1.0562488333179352,1.002759782781801,1.120612446802131,1.0721440697730165,0.8750374781415798,,0.9011319286426926,1.0372781114820786,1.0074122689115002
1999-05-20,0.15894554216253054,,0.20044707172096698,0.006564617394881678,0.10774151006697985,0.024617527193196986,-0.0949058052148326,,-0.0403869942663011,-0.00046811965219939466,-0.014555991486099318,1.1407808103887187,,1.0747523074273126,0.9955618838056592,1.1304275177350578,1.06463243248954,0.8824612719587884,,0.9046988059289011,1.057575320088043,1.0223389551366917
1999-05-21,0.17164982119723593,,0.24166311755148162,0.007366854054897676,0.11010330049405215,0.00838316816871676,-0.08441832500852009,,-0.0486683082028917,-0.0007177681541938874,-0.01364460422488789,1.146517333691064,,1.0978369303663689,0.998734364784182,1.123404469371589,1.0582941530231742,0.8847585607863309,,0.9012176434508592,1.0516877521362298,1.0214347725023696
1999-05-24,0.19410980066910644,,0.23870790691265653,-0.011813957942658826,0.1177193181784455,-0.010979014927219088,-0.09082515071487085,,0.011074776709553369,-0.006754990178305054,-0.014039383430808572,1.1610788671501302,,1.0898021823851278,0.993420535162152,1.1325163358572652,1.0529212988508676,0.8764090959126901,,0.9256650039909049,1.044264485709205,1.016161949018455
