date,o,h,l,c,v
2013-01-09,33.15805466657202,33.42390060424805,33.14194251219052,33.42390060424805,5665200
2013-01-10,33.552803502455646,33.697809856565684,33.39168498976894,33.657527923583984,5518800
2013-01-11,33.68974250182246,33.73807896357954,33.55279380312943,33.64946365356445,3854100
2013-01-14,33.633346132626095,33.73807357984839,33.54473083675175,33.68168258666992,4643600
2013-01-15,33.55280618738873,33.673642776763224,33.52863641104962,33.64141845703125,5747600
2013-01-16,33.60920207753663,33.67364765325306,33.5205867219809,33.56892013549805,3812000
2013-01-17,33.75419567207824,33.96364755512944,33.66558035010596,33.86697769165039,4360900
2013-01-18,33.883093158082275,33.98781757329955,33.7622535121179,33.97976303100586,6024400
2013-01-22,33.923366595951535,34.08448507380302,33.810584583379296,34.0764274597168,7608900
2013-01-23,34.116705772403584,34.18115439175865,33.9475327562155,34.03614807128906,5544800
2013-01-24,34.18921728896505,34.36644796242984,34.11671411100945,34.253665924072266,8999800
2013-01-25,34.285882167871634,34.53561288740454,34.24560024387531,34.519500732421875,4046200
2013-01-28,34.57589011748124,34.60811442593595,34.382550412911314,34.39866256713867,5686600
2013-01-29,34.43894221697019,34.82562470818069,34.42283006236818,34.76923370361328,7230200
2013-01-30,34.80146826690429,34.873971447436425,34.62423758714124,34.66451644897461,5346400
2013-01-31,34.60004961627355,34.68866490168394,34.55171316793744,34.56782531738281,6007300
2013-02-01,34.71282267696567,34.906165347592044,34.60004073288258,34.84171676635742,5623600
2013-02-04,34.68061926075047,34.70478902980008,34.43088854084614,34.455055236816406,7593400
2013-02-05,34.62423944828723,34.898140025789296,34.62423944828723,34.83369445800781,8056200
2013-02-06,34.87397429938386,34.89814100384417,34.72091030958743,34.82563781738281,3968900
2013-02-07,34.857846212662544,34.86590075277583,34.511442599289666,34.69672775268555,6529300
2013-02-08,34.78536333926971,34.95453643798828,34.71286014366449,34.95453643798828,4192600
2013-02-11,34.95452220906012,34.95452220906012,34.80951587687738,34.88201904296875,2447900
2013-02-12,34.849771302473,34.94644417432493,34.81755008493319,34.84171676635742,5133300
