date,o,h,l,c,v
2018-12-06,26.030421144912633,26.82346301607804,25.727199863621973,26.807912826538086,6368500
2018-12-07,26.72239127292345,26.730167851515883,26.325871775685364,26.40361976623535,5559900
2018-12-10,26.403617332705753,26.42694410043738,25.90213483195979,26.30254554748535,9157900
2018-12-11,26.426944523522483,26.543566500465893,26.333643382893158,26.349193572998047,4645200
2018-12-12,26.450259891847416,26.52800785168577,25.832152637322626,25.851591110229492,4298900
2018-12-13,25.874919482913235,26.248115094775052,25.874919482913235,26.030418395996094,4652700
2018-12-14,25.95267295754519,26.061521317567337,25.82049783045018,25.9837703704834,4138700
2018-12-17,26.014870639083686,26.077071396487273,24.957481490385558,25.011905670166016,7214000
2018-12-18,25.237381086291652,25.447304211314616,25.136309295866067,25.26070785522461,8109100
2018-12-19,25.284026109558997,25.486172611943736,24.949704498546005,25.02745246887207,12878000
2018-12-20,25.120754087780917,25.132415986970333,24.553184105753413,24.724231719970703,11333000
2018-12-21,24.857171332974367,25.250479500859186,24.321483756874315,24.345869064331055,15120000
2018-12-24,24.463867086387374,24.463867086387374,23.442048509880024,23.449127197265625,10641000
2018-12-26,23.52779181080779,24.20428513814794,23.221010650901352,24.19641876220703,10947900
2018-12-27,24.039090578247485,24.259344569931752,23.54352097240485,24.25147819519043,14151800
2018-12-28,24.471726590526863,24.573986438063468,24.131119993871827,24.338001251220703,10391000
2018-12-31,24.416667905308948,24.424532779319456,23.999759065949487,24.385202407836914,7807200
2019-01-02,24.22787668776226,24.26720855759994,23.685110387219133,23.826702117919922,10445000
2019-01-03,23.803099461706417,24.330134436417158,23.79523308890689,23.936824798583984,9743800
2019-01-04,24.13348257905732,24.400933285632846,23.968291730710135,24.180679321289062,9620900
2019-01-07,24.212146672813223,24.558258142860605,24.188547549709195,24.385202407836914,5141800
2019-01-08,24.53465948789163,24.865039695660734,24.45599724787852,24.80997657775879,7575900
2019-01-09,24.841437514911842,24.880767879897068,24.495324601684278,24.707712173461914,5100800
2019-01-10,24.636920939402724,25.132492033212767,24.589724192492373,25.10102653503418,7837200
2019-01-11,25.022359188567155,25.163950900789043,24.920099341049806,25.148218154907227,3095100
2019-01-14,25.053826350359518,25.219017192415357,24.967297742598966,25.06955909729004,2918300
2019-01-15,25.085294317398297,25.4078081787739,25.085294317398297,25.352745056152344,3925000
2019-01-16,25.329141929252653,25.576925927214994,25.258346072589916,25.470733642578125,7295900
2019-01-17,25.43927318106868,25.628063169739825,25.39994280863742,25.59659767150879,3397100
2019-01-18,25.698855321978623,25.698855321978623,25.48175059196387,25.690990447998047,7865600
2019-01-22,25.66738991207485,25.738185772724606,25.431404710147216,25.643789291381836,8116300
2019-01-23,25.777517116044656,25.777517116044656,25.494333662718663,25.659523010253906,3087500
2019-01-24,25.620195671146423,25.820784474421785,25.478603927742064,25.76178741455078,4578000
2019-01-25,25.8483137737179,26.08429899183668,25.690989294733765,26.060701370239258,3031400
2019-01-28,25.974178087588772,26.343890238972367,25.926979833992313,26.320289611816406,5276000
2019-01-29,26.225888879975983,26.540537815834096,26.178690639382875,26.524805068969727,2530000
2019-01-30,26.55627188202048,26.839455370216672,26.454013511839175,26.74506187438965,5118100
2019-01-31,26.72146471549532,27.051843456995186,26.477611596258384,27.004648208618164,7024500
2019-02-01,27.043973543424126,27.11476940351351,26.485471535734735,26.83945083618164,9829200
2019-02-04,26.807989612113836,27.012509328321066,26.587734147681324,26.996776580810547,6513600
2019-02-05,27.02825102237016,27.185575548836102,26.84732886718484,27.17770767211914,4186000
2019-02-06,27.09904173733683,27.130507236767915,26.874855305141917,26.965314865112305,3535200
2019-02-07,26.902383522481376,27.20523066488909,26.815854910160656,27.193431854248047,6325300
2019-02-08,27.083305620645245,27.272092592331532,27.036107377366264,27.193431854248047,2913100
2019-02-11,27.21703160545203,27.311428099397165,27.099040489093174,27.2720947265625,2971900
2019-02-12,27.29569102821111,27.29569102821111,26.9755357884087,27.083303451538086,8982900
2019-02-13,27.067570179746532,27.279957752297815,26.98104157603514,27.264225006103516,3751800
2019-02-14,27.2799569943957,27.468743942053326,27.11476766501667,27.366485595703125,4007000
2019-02-15,27.445148637491677,27.539542119278174,27.366487902788712,27.53167724609375,2674800
2019-02-19,27.49234691487766,27.626070764191404,27.437283800370274,27.563142776489258,3921300
2019-02-20,27.42941367716625,27.531675024600524,27.187922180384785,27.39008331298828,3200300
2019-02-21,27.287832456661118,27.445156974572576,27.122643063176103,27.437292098999023,4484200
2019-02-22,27.468753924482087,27.704742195886336,27.342894913400396,27.594615936279297,3477800
2019-02-25,27.641801144668175,27.681131508703977,27.33502010418871,27.366485595703125,4075800
2019-02-26,27.44514810189945,27.492346342228966,27.264226015041576,27.311424255371094,2674700
2019-02-27,27.20916463686374,27.35075636616725,27.004644917155794,27.224897384643555,3252300
2019-02-28,27.217035440371077,27.626077969622884,27.130509809802355,27.303564071655273,5002100
2019-03-01,27.350758471516784,27.350758471516784,26.953514811464036,27.2720947265625,5897500
2019-03-04,27.350755727099415,27.4136837160335,27.063638338077418,27.382221221923828,6178600
2019-03-05,27.335021308652063,27.56314163111159,27.287823069300746,27.460880279541016,4066400
2019-03-06,27.46874404134422,27.571005388778495,27.342885075546054,27.39008331298828,3832300
2019-03-07,27.405815959738927,27.602470780632373,27.2799569943957,27.366485595703125,7592600
2019-03-08,27.311422584632343,27.519876215418577,27.26107659774152,27.39008331298828,3103900
2019-03-11,27.51594132424118,27.838455100455434,27.478183335740134,27.814857482910156,4124100
2019-03-12,27.854194892450447,28.027252133468473,27.83846214320198,27.96432113647461,4323800
2019-03-13,27.98005503994497,28.184577787896814,27.98005503994497,28.09804916381836,2726000
2019-03-14,28.10590941907832,28.176705281623693,28.011515935922727,28.168840408325195,4504400
2019-03-15,28.195734317566885,28.21155720205038,27.99795278838316,28.05333137512207,5436300
2019-03-18,28.084983197166228,28.140361795840732,27.78435436299942,27.910934448242188,3318300
2019-03-19,27.93466486935522,27.982130505920267,27.74479326937494,27.831817626953125,3464300
2019-03-20,27.855549672073636,28.108709786416135,27.647483118378986,27.958396911621094,8689800
2019-03-21,27.918840204769115,28.464716115815698,27.90301732095387,28.456806182861328,4798000
2019-03-22,28.45681014561824,28.723418079370006,28.32231712341309,28.322317123413086,5026000
2019-03-25,28.33814493850655,28.456815095334267,28.215521322916707,28.346057891845703,4370800
2019-03-26,28.448898159345156,28.535922526448342,28.36187379224197,28.520099639892578,2357500
2019-03-27,28.56757005357847,28.65459442602486,28.25111833884745,28.425167083740234,2939100
2019-03-28,28.488457348040676,28.6664625801148,28.393523035012247,28.662506103515625,3626500
2019-03-29,28.65459442138672,28.7099730187696,28.531967797547008,28.65459442138672,3565600
2019-04-01,28.69414981355505,28.709972700904576,28.29858668353842,28.567569732666016,6733100
2019-04-02,28.599209508183097,28.86423602540259,28.3856051006325,28.81281089782715,6604200
2019-04-03,28.804902709887585,28.90774995336284,28.559652519417895,28.781169891357422,3581300
2019-04-04,28.812814227065186,28.82072717894798,28.567567041022723,28.69414710998535,3507700
2019-04-05,28.725794162546453,28.944936463704884,28.646679729725395,28.91566276550293,2869900
2019-04-08,28.90775314487894,28.947308852765204,28.69414870080461,28.77326011657715,2918500
2019-04-09,28.781168919888813,28.82072462207285,28.646675910975148,28.68623161315918,2094500
2019-04-10,28.757436917767844,28.91566276550293,28.725794162546453,28.91566276550293,2606200
2019-04-11,28.923578741559552,29.034335941181133,28.757439924219835,28.876110076904297,3705500
2019-04-12,28.83655830191592,29.034339904785156,28.638776699046687,29.034339904785156,2691300
2019-04-15,29.04224923604415,29.04224923604415,28.77326614102884,28.86029052734375,2115300
2019-04-16,28.868200351093957,28.868200351093957,28.03751531209348,28.17991828918457,3994500
2019-04-17,28.266945427269405,28.32232403289135,27.796224261575226,27.887205123901367,4323500
2019-04-18,28.013778850262387,28.156181808858914,27.776441591903833,28.108713150024414,2756900
2019-04-22,28.053338709945912,28.053338709945912,27.550974822350145,27.80017852783203,4012600
2019-04-23,27.903020403906552,28.18782630823558,27.80017315669733,28.11662483215332,5469100
2019-04-24,28.19573721177877,28.425164533479546,28.124535733247736,28.314407348632812,3304200
2019-04-25,28.22738964402221,28.369792634683133,28.053340873679378,28.28276824951172,4198400
2019-04-26,28.393517028756815,28.492407797465443,28.251114080383847,28.472631454467773,2517000
