date,o,h,l,c,v
2018-06-19,46.08323257764215,46.41703522553457,45.97196620737606,46.324310302734375,16600
2018-06-20,46.77865218257078,47.1857045007704,46.77865218257078,46.899192810058594,190000
2018-06-21,47.075361699499574,47.14953809345886,46.54684207057467,46.61174774169922,428700
2018-06-22,46.90846387628608,46.92700886042695,46.53757126765678,46.81574249267578,181500
2018-06-25,46.574658002006586,46.574658002006586,45.44807593760533,45.85142135620117,2509600
2018-06-26,46.10178215922767,46.15741358136091,45.75870521629835,45.92746353149414,104000
2018-06-27,46.194495040337806,46.36139635016591,45.52688980102539,45.52688980102539,144900
2018-06-28,45.526892239264654,46.166681806901586,45.4063551490063,45.98123550415039,336500
2018-06-29,46.1759424385722,46.21303239843522,45.82359489406005,45.92559051513672,152300
2018-07-02,45.536155927440625,46.21303176879883,45.37852536871709,46.21303176879883,321300
2018-07-03,46.361404096859374,46.361404096859374,45.60942135839591,45.647438049316406,97500
2018-07-05,45.98123520354357,46.36139853000586,45.7401574875089,46.34285354614258,324900
2018-07-06,46.49121609857387,47.11802461087451,46.29649904760525,47.07537078857422,199800
2018-07-09,47.47406486829401,47.47406486829401,46.96409027710954,47.34425354003906,118100
2018-07-10,47.48334473445258,47.48334473445258,47.168087074938335,47.324790954589844,1153200
2018-07-11,47.01045887522656,47.50188856838484,46.96409818405778,47.26081085205078,227500
2018-07-12,47.56679192211754,48.00259017944336,47.418435595361025,48.00259017944336,361400
2018-07-13,48.011860230116426,48.030405212838055,47.70495013937209,47.928409576416016,80100
2018-07-16,48.01186992159458,48.01186992159458,47.7058864876577,47.789337158203125,200700
2018-07-17,47.11245631339045,47.91914368916886,47.02900565126895,47.79860305786133,172600
2018-07-18,47.83569123695643,47.84496196035894,47.50188860096187,47.65951919555664,147800
2018-07-19,47.68732474822598,47.72441470812604,47.29418036972787,47.325706481933594,258400
2018-07-20,47.334988327294774,47.46109280575278,47.140271297700004,47.168087005615234,158400
2018-07-23,47.22372261185058,47.381349675009666,46.9640999021325,47.36280822753906,94800
2018-07-24,48.31784639950904,48.31784639950904,47.43697918773613,47.69660186767578,211200
2018-07-25,47.780050460418224,48.0999452037638,47.64096840377192,48.039676666259766,604300
2018-07-26,46.12958952904754,46.37994149466148,45.962688218638256,46.227874755859375,833400
2018-07-27,46.148132182894095,46.20376712925378,45.098510247145086,45.35071563720703,1111200
2018-07-30,45.452706902273185,45.452706902273185,44.38546680550897,44.63674545288086,251300
2018-07-31,44.85002101142755,45.22091365638162,44.63675897856201,44.9334716796875,1211400
2018-08-01,45.02619906897117,45.22926013266919,44.617289711032974,44.74802780151367,1250400
2018-08-02,44.59038415615956,45.118903708674836,44.41421215101889,45.04472732543945,190700
2018-08-03,44.59038905575976,45.36926061932692,44.59038905575976,45.35071563720703,117200
